-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2001 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2001,12,1,2,99.56
2001,12,1,3,99.69
2001,12,1,4,99.81
2001,12,1,5,99.81
2001,12,1,6,99.88
2001,12,1,7,100.0
2001,12,1,8,100.0
2001,12,1,9,99.81
2001,12,1,10,97.38
2001,12,1,11,95.0
2001,12,1,12,92.38
2001,12,1,13,91.19
2001,12,1,14,91.62
2001,12,1,15,95.44
2001,12,1,16,96.44
2001,12,1,17,96.94
2001,12,1,18,97.88
2001,12,1,19,99.56
2001,12,1,20,100.0
2001,12,1,21,100.0
2001,12,1,22,100.0
2001,12,1,23,100.0
2001,12,2,0,100.0
2001,12,2,1,100.0
2001,12,2,2,100.0
2001,12,2,3,100.0
2001,12,2,4,100.0
2001,12,2,5,100.0
2001,12,2,6,100.0
2001,12,2,7,99.69
2001,12,2,8,99.25
2001,12,2,9,98.56
2001,12,2,10,97.25
2001,12,2,11,95.81
2001,12,2,12,94.88
2001,12,2,13,93.94
2001,12,2,14,94.12
2001,12,2,15,94.75
2001,12,2,16,94.81
2001,12,2,17,93.94
2001,12,2,18,92.75
2001,12,2,19,92.19
2001,12,2,20,91.38
2001,12,2,21,90.88
2001,12,2,22,90.88
2001,12,2,23,90.69
2001,12,3,0,90.44
2001,12,3,1,91.0
2001,12,3,2,91.75
2001,12,3,3,91.44
2001,12,3,4,90.56
2001,12,3,5,89.31
2001,12,3,6,87.81
2001,12,3,7,86.56
2001,12,3,8,85.88
2001,12,3,9,85.25
2001,12,3,10,83.38
2001,12,3,11,84.12
2001,12,3,12,86.62
2001,12,3,13,89.12
2001,12,3,14,89.81
2001,12,3,15,89.88
2001,12,3,16,90.69
2001,12,3,17,91.75
2001,12,3,18,93.62
2001,12,3,19,95.5
2001,12,3,20,97.12
2001,12,3,21,98.12
2001,12,3,22,98.75
2001,12,3,23,99.0
2001,12,4,0,99.06
2001,12,4,1,99.06
2001,12,4,2,99.0
2001,12,4,3,98.81
2001,12,4,4,98.31
2001,12,4,5,98.31
2001,12,4,6,99.25
2001,12,4,7,99.38
2001,12,4,8,99.25
2001,12,4,9,97.12
2001,12,4,10,93.44
2001,12,4,11,93.19
2001,12,4,12,94.12
2001,12,4,13,93.12
2001,12,4,14,92.75
2001,12,4,15,93.56
2001,12,4,16,96.75
2001,12,4,17,99.12
2001,12,4,18,99.56
2001,12,4,19,99.31
2001,12,4,20,99.0
2001,12,4,21,98.94
2001,12,4,22,98.94
2001,12,4,23,98.81
2001,12,5,0,98.75
2001,12,5,1,98.62
2001,12,5,2,98.56
2001,12,5,3,98.12
2001,12,5,4,97.19
2001,12,5,5,96.38
2001,12,5,6,97.06
2001,12,5,7,97.56
2001,12,5,8,97.5
2001,12,5,9,97.88
2001,12,5,10,98.25
2001,12,5,11,97.81
2001,12,5,12,97.12
2001,12,5,13,95.38
2001,12,5,14,91.69
2001,12,5,15,89.06
2001,12,5,16,88.44
2001,12,5,17,87.88
2001,12,5,18,87.38
2001,12,5,19,88.5
2001,12,5,20,90.19
2001,12,5,21,90.69
2001,12,5,22,91.38
2001,12,5,23,92.06
2001,12,6,0,92.88
2001,12,6,1,94.06
2001,12,6,2,96.69
2001,12,6,3,100.0
2001,12,6,4,100.0
2001,12,6,5,100.0
2001,12,6,6,100.0
2001,12,6,7,97.94
2001,12,6,8,96.69
2001,12,6,9,92.31
2001,12,6,10,86.69
2001,12,6,11,78.44
2001,12,6,12,75.0
2001,12,6,13,74.62
2001,12,6,14,77.69
2001,12,6,15,80.75
2001,12,6,16,84.81
2001,12,6,17,88.75
2001,12,6,18,92.38
2001,12,6,19,95.19
2001,12,6,20,98.25
2001,12,6,21,100.0
2001,12,6,22,100.0
2001,12,6,23,100.0
2001,12,7,0,100.0
2001,12,7,1,100.0
2001,12,7,2,100.0
2001,12,7,3,100.0
2001,12,7,4,100.0
2001,12,7,5,100.0
2001,12,7,6,99.31
2001,12,7,7,95.5
2001,12,7,8,92.75
2001,12,7,9,90.0
2001,12,7,10,84.44
2001,12,7,11,82.0
2001,12,7,12,81.12
2001,12,7,13,81.0
2001,12,7,14,81.75
2001,12,7,15,84.5
2001,12,7,16,88.38
2001,12,7,17,90.31
2001,12,7,18,92.06
2001,12,7,19,94.19
2001,12,7,20,96.75
2001,12,7,21,98.94
2001,12,7,22,99.62
2001,12,7,23,99.44
2001,12,8,0,99.19
2001,12,8,1,97.81
2001,12,8,2,95.38
2001,12,8,3,92.94
2001,12,8,4,91.69
2001,12,8,5,90.81
2001,12,8,6,89.81
2001,12,8,7,88.12
2001,12,8,8,86.12
2001,12,8,9,83.19
2001,12,8,10,80.31
2001,12,8,11,78.06
2001,12,8,12,76.81
2001,12,8,13,75.56
2001,12,8,14,76.56
2001,12,8,15,78.62
2001,12,8,16,75.5
2001,12,8,17,81.69
2001,12,8,18,87.19
2001,12,8,19,89.25
2001,12,8,20,89.12
2001,12,8,21,88.31
2001,12,8,22,87.56
2001,12,8,23,87.19
2001,12,9,0,87.25
2001,12,9,1,87.69
2001,12,9,2,88.12
2001,12,9,3,89.12
2001,12,9,4,90.44
2001,12,9,5,91.44
2001,12,9,6,92.12
2001,12,9,7,92.5
2001,12,9,8,91.81
2001,12,9,9,88.31
2001,12,9,10,84.62
2001,12,9,11,81.94
2001,12,9,12,81.25
2001,12,9,13,80.88
2001,12,9,14,80.88
2001,12,9,15,82.31
2001,12,9,16,85.31
2001,12,9,17,87.44
2001,12,9,18,90.19
2001,12,9,19,93.12
2001,12,9,20,94.81
2001,12,9,21,94.88
2001,12,9,22,93.94
2001,12,9,23,95.19
2001,12,10,0,96.94
2001,12,10,1,98.44
2001,12,10,2,99.44
2001,12,10,3,99.88
2001,12,10,4,99.81
2001,12,10,5,99.5
2001,12,10,6,99.31
2001,12,10,7,99.19
2001,12,10,8,98.69
2001,12,10,9,94.81
2001,12,10,10,88.56
2001,12,10,11,83.88
2001,12,10,12,80.44
2001,12,10,13,79.12
2001,12,10,14,80.5
2001,12,10,15,83.75
2001,12,10,16,90.06
2001,12,10,17,96.94
2001,12,10,18,100.0
2001,12,10,19,100.0
2001,12,10,20,100.0
2001,12,10,21,100.0
2001,12,10,22,100.0
2001,12,10,23,100.0
2001,12,11,0,99.31
2001,12,11,1,99.0
2001,12,11,2,98.38
2001,12,11,3,97.5
2001,12,11,4,96.75
2001,12,11,5,96.38
2001,12,11,6,97.12
2001,12,11,7,98.94
2001,12,11,8,99.19
2001,12,11,9,97.56
2001,12,11,10,94.25
2001,12,11,11,88.5
2001,12,11,12,84.5
2001,12,11,13,82.19
2001,12,11,14,80.94
2001,12,11,15,80.62
2001,12,11,16,83.25
2001,12,11,17,86.25
2001,12,11,18,88.5
2001,12,11,19,89.62
2001,12,11,20,91.56
2001,12,11,21,96.06
2001,12,11,22,99.69
2001,12,11,23,99.44
2001,12,12,0,98.81
2001,12,12,1,98.5
2001,12,12,2,98.56
2001,12,12,3,99.5
2001,12,12,4,100.0
2001,12,12,5,100.0
2001,12,12,6,99.81
2001,12,12,7,97.69
2001,12,12,8,95.12
2001,12,12,9,90.88
2001,12,12,10,84.38
2001,12,12,11,80.12
2001,12,12,12,78.19
2001,12,12,13,77.38
2001,12,12,14,77.5
2001,12,12,15,80.69
2001,12,12,16,87.25
2001,12,12,17,92.38
2001,12,12,18,95.56
2001,12,12,19,98.0
2001,12,12,20,100.0
2001,12,12,21,98.88
2001,12,12,22,96.44
2001,12,12,23,95.62
2001,12,13,0,95.56
2001,12,13,1,96.19
2001,12,13,2,97.69
2001,12,13,3,100.0
2001,12,13,4,100.0
2001,12,13,5,100.0
2001,12,13,6,100.0
2001,12,13,7,100.0
2001,12,13,8,99.94
2001,12,13,9,92.38
2001,12,13,10,84.31
2001,12,13,11,80.62
2001,12,13,12,77.62
2001,12,13,13,75.75
2001,12,13,14,76.31
2001,12,13,15,79.44
2001,12,13,16,86.19
2001,12,13,17,90.69
2001,12,13,18,92.75
2001,12,13,19,93.06
2001,12,13,20,93.44
2001,12,13,21,95.81
2001,12,13,22,97.06
2001,12,13,23,96.19
2001,12,14,0,95.19
2001,12,14,1,94.69
2001,12,14,2,94.69
2001,12,14,3,95.56
2001,12,14,4,96.94
2001,12,14,5,97.69
2001,12,14,6,97.94
2001,12,14,7,97.81
2001,12,14,8,96.94
2001,12,14,9,94.88
2001,12,14,10,91.75
2001,12,14,11,89.19
2001,12,14,12,86.44
2001,12,14,13,83.31
2001,12,14,14,83.5
2001,12,14,15,85.5
2001,12,14,16,91.19
2001,12,14,17,95.25
2001,12,14,18,96.88
2001,12,14,19,98.06
2001,12,14,20,98.75
2001,12,14,21,98.62
2001,12,14,22,98.56
2001,12,14,23,98.38
2001,12,15,0,98.06
2001,12,15,1,97.69
2001,12,15,2,97.62
2001,12,15,3,97.94
2001,12,15,4,97.94
2001,12,15,5,97.88
2001,12,15,6,97.69
2001,12,15,7,97.56
2001,12,15,8,97.38
2001,12,15,9,95.69
2001,12,15,10,92.69
2001,12,15,11,90.38
2001,12,15,12,90.0
2001,12,15,13,90.44
2001,12,15,14,90.94
2001,12,15,15,92.12
2001,12,15,16,95.62
2001,12,15,17,99.69
2001,12,15,18,100.0
2001,12,15,19,99.38
2001,12,15,20,98.38
2001,12,15,21,97.75
2001,12,15,22,97.62
2001,12,15,23,97.81
2001,12,16,0,98.06
2001,12,16,1,98.38
2001,12,16,2,98.38
2001,12,16,3,98.19
2001,12,16,4,98.5
2001,12,16,5,98.56
2001,12,16,6,98.56
2001,12,16,7,98.62
2001,12,16,8,98.19
2001,12,16,9,96.25
2001,12,16,10,92.44
2001,12,16,11,86.81
2001,12,16,12,81.5
2001,12,16,13,78.31
2001,12,16,14,77.75
2001,12,16,15,82.5
2001,12,16,16,93.81
2001,12,16,17,99.06
2001,12,16,18,100.0
2001,12,16,19,100.0
2001,12,16,20,100.0
2001,12,16,21,99.69
2001,12,16,22,98.38
2001,12,16,23,99.31
2001,12,17,0,97.5
2001,12,17,1,92.5
2001,12,17,2,89.06
2001,12,17,3,86.94
2001,12,17,4,86.38
2001,12,17,5,86.81
2001,12,17,6,88.19
2001,12,17,7,90.38
2001,12,17,8,90.75
2001,12,17,9,84.19
2001,12,17,10,78.38
2001,12,17,11,72.88
2001,12,17,12,66.12
2001,12,17,13,63.25
2001,12,17,14,67.31
2001,12,17,15,75.88
2001,12,17,16,77.12
2001,12,17,17,77.06
2001,12,17,18,77.25
2001,12,17,19,77.25
2001,12,17,20,77.75
2001,12,17,21,79.06
2001,12,17,22,81.56
2001,12,17,23,86.56
2001,12,18,0,92.69
2001,12,18,1,97.44
2001,12,18,2,100.0
2001,12,18,3,100.0
2001,12,18,4,100.0
2001,12,18,5,100.0
2001,12,18,6,98.56
2001,12,18,7,98.06
2001,12,18,8,97.62
2001,12,18,9,94.69
2001,12,18,10,89.25
2001,12,18,11,81.75
2001,12,18,12,72.62
2001,12,18,13,62.25
2001,12,18,14,56.06
2001,12,18,15,58.44
2001,12,18,16,64.06
2001,12,18,17,67.69
2001,12,18,18,71.81
2001,12,18,19,75.12
2001,12,18,20,77.94
2001,12,18,21,81.19
2001,12,18,22,83.38
2001,12,18,23,84.19
2001,12,19,0,84.12
2001,12,19,1,84.5
2001,12,19,2,86.62
2001,12,19,3,85.38
2001,12,19,4,83.81
2001,12,19,5,79.81
2001,12,19,6,75.06
2001,12,19,7,73.5
2001,12,19,8,72.94
2001,12,19,9,68.56
2001,12,19,10,64.38
2001,12,19,11,57.0
2001,12,19,12,54.12
2001,12,19,13,50.94
2001,12,19,14,52.25
2001,12,19,15,58.44
2001,12,19,16,71.75
2001,12,19,17,75.81
2001,12,19,18,77.0
2001,12,19,19,76.31
2001,12,19,20,74.25
2001,12,19,21,70.19
2001,12,19,22,64.44
2001,12,19,23,60.88
2001,12,20,0,58.38
2001,12,20,1,59.44
2001,12,20,2,63.81
2001,12,20,3,68.44
2001,12,20,4,71.06
2001,12,20,5,72.62
2001,12,20,6,72.62
2001,12,20,7,71.44
2001,12,20,8,68.5
2001,12,20,9,66.25
2001,12,20,10,63.94
2001,12,20,11,59.62
2001,12,20,12,54.31
2001,12,20,13,54.19
2001,12,20,14,56.0
2001,12,20,15,61.75
2001,12,20,16,72.94
2001,12,20,17,80.5
2001,12,20,18,86.62
2001,12,20,19,89.81
2001,12,20,20,90.81
2001,12,20,21,90.94
2001,12,20,22,91.56
2001,12,20,23,92.56
2001,12,21,0,93.38
2001,12,21,1,94.25
2001,12,21,2,95.25
2001,12,21,3,95.5
2001,12,21,4,89.94
2001,12,21,5,86.94
2001,12,21,6,85.06
2001,12,21,7,83.31
2001,12,21,8,81.88
2001,12,21,9,78.12
2001,12,21,10,71.56
2001,12,21,11,65.56
2001,12,21,12,61.62
2001,12,21,13,60.12
2001,12,21,14,61.88
2001,12,21,15,65.5
2001,12,21,16,69.44
2001,12,21,17,71.88
2001,12,21,18,74.0
2001,12,21,19,75.75
2001,12,21,20,77.94
2001,12,21,21,80.44
2001,12,21,22,83.0
2001,12,21,23,85.56
2001,12,22,0,89.69
2001,12,22,1,93.62
2001,12,22,2,98.06
2001,12,22,3,100.0
2001,12,22,4,100.0
2001,12,22,5,100.0
2001,12,22,6,100.0
2001,12,22,7,99.69
2001,12,22,8,97.44
2001,12,22,9,93.62
2001,12,22,10,88.94
2001,12,22,11,86.38
2001,12,22,12,86.06
2001,12,22,13,87.56
2001,12,22,14,90.56
2001,12,22,15,94.38
2001,12,22,16,96.12
2001,12,22,17,96.31
2001,12,22,18,96.0
2001,12,22,19,95.12
2001,12,22,20,93.56
2001,12,22,21,92.12
2001,12,22,22,90.56
2001,12,22,23,89.06
2001,12,23,0,88.44
2001,12,23,1,88.12
2001,12,23,2,88.12
2001,12,23,3,88.88
2001,12,23,4,89.06
2001,12,23,5,88.69
2001,12,23,6,88.5
2001,12,23,7,88.81
2001,12,23,8,88.31
2001,12,23,9,85.5
2001,12,23,10,80.62
2001,12,23,11,76.5
2001,12,23,12,74.06
2001,12,23,13,72.94
2001,12,23,14,73.12
2001,12,23,15,74.75
2001,12,23,16,79.5
2001,12,23,17,83.19
2001,12,23,18,86.5
2001,12,23,19,88.94
2001,12,23,20,89.75
2001,12,23,21,90.56
2001,12,23,22,91.5
2001,12,23,23,92.06
2001,12,24,0,91.94
2001,12,24,1,91.69
2001,12,24,2,91.69
2001,12,24,3,93.06
2001,12,24,4,94.25
2001,12,24,5,94.75
2001,12,24,6,94.75
2001,12,24,7,94.44
2001,12,24,8,93.44
2001,12,24,9,88.75
2001,12,24,10,81.75
2001,12,24,11,78.44
2001,12,24,12,75.25
2001,12,24,13,73.62
2001,12,24,14,73.94
2001,12,24,15,78.5
2001,12,24,16,87.0
2001,12,24,17,91.44
2001,12,24,18,91.75
2001,12,24,19,91.44
2001,12,24,20,90.69
2001,12,24,21,89.88
2001,12,24,22,89.19
2001,12,24,23,90.81
2001,12,25,0,91.62
2001,12,25,1,93.38
2001,12,25,2,98.62
2001,12,25,3,100.0
2001,12,25,4,100.0
2001,12,25,5,100.0
2001,12,25,6,100.0
2001,12,25,7,100.0
2001,12,25,8,98.31
2001,12,25,9,89.88
2001,12,25,10,81.75
2001,12,25,11,78.19
2001,12,25,12,74.94
2001,12,25,13,74.19
2001,12,25,14,75.5
2001,12,25,15,78.19
2001,12,25,16,82.19
2001,12,25,17,85.0
2001,12,25,18,86.38
2001,12,25,19,87.0
2001,12,25,20,88.19
2001,12,25,21,89.12
2001,12,25,22,89.62
2001,12,25,23,89.81
2001,12,26,0,90.44
2001,12,26,1,91.12
2001,12,26,2,91.88
2001,12,26,3,92.06
2001,12,26,4,91.75
2001,12,26,5,91.56
2001,12,26,6,91.69
2001,12,26,7,91.12
2001,12,26,8,89.81
2001,12,26,9,87.5
2001,12,26,10,86.06
2001,12,26,11,85.25
2001,12,26,12,84.81
2001,12,26,13,84.5
2001,12,26,14,84.75
2001,12,26,15,86.12
2001,12,26,16,89.12
2001,12,26,17,89.94
2001,12,26,18,90.12
2001,12,26,19,90.62
2001,12,26,20,91.0
2001,12,26,21,92.12
2001,12,26,22,92.81
2001,12,26,23,93.75
2001,12,27,0,96.0
2001,12,27,1,98.5
2001,12,27,2,100.0
2001,12,27,3,100.0
2001,12,27,4,99.94
2001,12,27,5,99.25
2001,12,27,6,96.25
2001,12,27,7,93.81
2001,12,27,8,93.12
2001,12,27,9,91.44
2001,12,27,10,88.81
2001,12,27,11,84.0
2001,12,27,12,78.56
2001,12,27,13,76.5
2001,12,27,14,75.81
2001,12,27,15,77.69
2001,12,27,16,82.06
2001,12,27,17,85.06
2001,12,27,18,86.94
2001,12,27,19,89.19
2001,12,27,20,91.38
2001,12,27,21,93.19
2001,12,27,22,94.88
2001,12,27,23,95.62
2001,12,28,0,96.0
2001,12,28,1,95.06
2001,12,28,2,92.19
2001,12,28,3,89.12
2001,12,28,4,88.44
2001,12,28,5,88.69
2001,12,28,6,88.81
2001,12,28,7,88.62
2001,12,28,8,86.69
2001,12,28,9,82.75
2001,12,28,10,80.94
2001,12,28,11,79.56
2001,12,28,12,77.88
2001,12,28,13,76.81
2001,12,28,14,76.94
2001,12,28,15,78.06
2001,12,28,16,79.75
2001,12,28,17,80.75
2001,12,28,18,81.19
2001,12,28,19,81.69
2001,12,28,20,82.0
2001,12,28,21,81.75
2001,12,28,22,81.62
2001,12,28,23,81.94
2001,12,29,0,83.12
2001,12,29,1,84.5
2001,12,29,2,86.44
2001,12,29,3,88.62
2001,12,29,4,90.94
2001,12,29,5,94.0
2001,12,29,6,97.25
2001,12,29,7,98.5
2001,12,29,8,97.56
2001,12,29,9,93.0
2001,12,29,10,88.25
2001,12,29,11,84.88
2001,12,29,12,82.88
2001,12,29,13,81.5
2001,12,29,14,80.25
2001,12,29,15,82.38
2001,12,29,16,87.69
2001,12,29,17,90.62
2001,12,29,18,91.94
2001,12,29,19,92.81
2001,12,29,20,93.5
2001,12,29,21,93.38
2001,12,29,22,92.62
2001,12,29,23,92.19
2001,12,30,0,91.5
2001,12,30,1,90.75
2001,12,30,2,90.62
2001,12,30,3,92.19
2001,12,30,4,93.81
2001,12,30,5,93.44
2001,12,30,6,91.25
2001,12,30,7,89.19
2001,12,30,8,88.19
2001,12,30,9,85.62
2001,12,30,10,81.19
2001,12,30,11,76.38
2001,12,30,12,72.0
2001,12,30,13,69.06
2001,12,30,14,68.88
2001,12,30,15,71.88
2001,12,30,16,78.94
2001,12,30,17,85.56
2001,12,30,18,91.25
2001,12,30,19,96.44
2001,12,30,20,100.0
2001,12,30,21,100.0
2001,12,30,22,100.0
2001,12,30,23,99.19
2001,12,31,0,97.12
2001,12,31,1,95.88
2001,12,31,2,96.12
2001,12,31,3,97.25
2001,12,31,4,98.25
2001,12,31,5,98.75
2001,12,31,6,98.75
2001,12,31,7,99.31
2001,12,31,8,98.38
2001,12,31,9,88.88
2001,12,31,10,80.75
2001,12,31,11,78.12
2001,12,31,12,74.25
2001,12,31,13,72.5
2001,12,31,14,73.44
2001,12,31,15,75.56
2001,12,31,16,79.75
2001,12,31,17,83.19
2001,12,31,18,85.38
2001,12,31,19,87.0
2001,12,31,20,87.81
2001,12,31,21,87.75
2001,12,31,22,87.5
2001,12,31,23,87.69
2002,1,1,0,87.81
2002,1,1,1,87.75
2002,1,1,2,87.38
2002,1,1,3,88.31
2002,1,1,4,90.44
2002,1,1,5,91.56
2002,1,1,6,92.25
2002,1,1,7,92.88
2002,1,1,8,92.94
2002,1,1,9,89.81
2002,1,1,10,86.94
2002,1,1,11,85.19
2002,1,1,12,83.69
2002,1,1,13,82.94
2002,1,1,14,82.81
2002,1,1,15,83.88
2002,1,1,16,86.12
2002,1,1,17,87.19
2002,1,1,18,89.12
2002,1,1,19,93.56
2002,1,1,20,97.88
2002,1,1,21,100.0
2002,1,1,22,100.0
2002,1,1,23,100.0
2002,1,2,0,100.0
2002,1,2,1,100.0
2002,1,2,2,100.0
2002,1,2,3,100.0
2002,1,2,4,100.0
2002,1,2,5,100.0
2002,1,2,6,100.0
2002,1,2,7,100.0
2002,1,2,8,99.06
2002,1,2,9,93.62
2002,1,2,10,87.5
2002,1,2,11,83.81
2002,1,2,12,80.62
2002,1,2,13,78.0
2002,1,2,14,77.62
2002,1,2,15,80.56
2002,1,2,16,85.88
2002,1,2,17,91.5
2002,1,2,18,96.19
2002,1,2,19,99.25
2002,1,2,20,100.0
2002,1,2,21,100.0
2002,1,2,22,98.19
2002,1,2,23,95.75
2002,1,3,0,96.81
2002,1,3,1,99.0
2002,1,3,2,100.0
2002,1,3,3,100.0
2002,1,3,4,100.0
2002,1,3,5,100.0
2002,1,3,6,100.0
2002,1,3,7,97.88
2002,1,3,8,96.62
2002,1,3,9,90.62
2002,1,3,10,83.94
2002,1,3,11,76.56
2002,1,3,12,72.62
2002,1,3,13,70.38
2002,1,3,14,70.56
2002,1,3,15,74.31
2002,1,3,16,80.25
2002,1,3,17,82.19
2002,1,3,18,84.12
2002,1,3,19,85.38
2002,1,3,20,86.19
2002,1,3,21,87.56
2002,1,3,22,89.75
2002,1,3,23,92.56
2002,1,4,0,95.06
2002,1,4,1,99.0
2002,1,4,2,100.0
2002,1,4,3,100.0
2002,1,4,4,100.0
2002,1,4,5,100.0
2002,1,4,6,98.38
2002,1,4,7,93.19
2002,1,4,8,89.81
2002,1,4,9,85.94
2002,1,4,10,81.0
2002,1,4,11,77.81
2002,1,4,12,79.88
2002,1,4,13,84.56
2002,1,4,14,86.81
2002,1,4,15,89.12
2002,1,4,16,92.38
2002,1,4,17,94.56
2002,1,4,18,95.62
2002,1,4,19,96.62
2002,1,4,20,98.44
2002,1,4,21,99.69
2002,1,4,22,99.94
2002,1,4,23,99.88
2002,1,5,0,99.62
2002,1,5,1,99.75
2002,1,5,2,99.88
2002,1,5,3,99.81
2002,1,5,4,99.81
2002,1,5,5,100.0
2002,1,5,6,100.0
2002,1,5,7,99.81
2002,1,5,8,98.94
2002,1,5,9,95.5
2002,1,5,10,90.38
2002,1,5,11,85.94
2002,1,5,12,84.31
2002,1,5,13,85.38
2002,1,5,14,86.81
2002,1,5,15,89.19
2002,1,5,16,93.19
2002,1,5,17,95.0
2002,1,5,18,93.31
2002,1,5,19,91.06
2002,1,5,20,92.62
2002,1,5,21,93.81
2002,1,5,22,94.56
2002,1,5,23,94.19
2002,1,6,0,91.12
2002,1,6,1,88.12
2002,1,6,2,86.0
2002,1,6,3,84.88
2002,1,6,4,84.19
2002,1,6,5,83.94
2002,1,6,6,83.81
2002,1,6,7,84.5
2002,1,6,8,84.56
2002,1,6,9,80.69
2002,1,6,10,75.81
2002,1,6,11,72.12
2002,1,6,12,70.31
2002,1,6,13,69.94
2002,1,6,14,70.94
2002,1,6,15,74.62
2002,1,6,16,77.56
2002,1,6,17,79.25
2002,1,6,18,81.38
2002,1,6,19,86.5
2002,1,6,20,91.69
2002,1,6,21,92.38
2002,1,6,22,91.31
2002,1,6,23,89.69
2002,1,7,0,86.19
2002,1,7,1,83.5
2002,1,7,2,82.19
2002,1,7,3,83.12
2002,1,7,4,84.25
2002,1,7,5,83.12
2002,1,7,6,80.56
2002,1,7,7,81.44
2002,1,7,8,84.88
2002,1,7,9,83.38
2002,1,7,10,79.31
2002,1,7,11,75.06
2002,1,7,12,75.06
2002,1,7,13,78.81
2002,1,7,14,82.19
2002,1,7,15,84.88
2002,1,7,16,88.69
2002,1,7,17,92.75
2002,1,7,18,96.06
2002,1,7,19,100.0
2002,1,7,20,100.0
2002,1,7,21,100.0
2002,1,7,22,100.0
2002,1,7,23,100.0
2002,1,8,0,100.0
2002,1,8,1,100.0
2002,1,8,2,100.0
2002,1,8,3,100.0
2002,1,8,4,100.0
2002,1,8,5,99.88
2002,1,8,6,99.69
2002,1,8,7,99.38
2002,1,8,8,98.56
2002,1,8,9,97.44
2002,1,8,10,94.94
2002,1,8,11,90.06
2002,1,8,12,84.88
2002,1,8,13,81.5
2002,1,8,14,81.56
2002,1,8,15,84.25
2002,1,8,16,86.88
2002,1,8,17,88.62
2002,1,8,18,90.19
2002,1,8,19,91.5
2002,1,8,20,93.12
2002,1,8,21,95.81
2002,1,8,22,98.25
2002,1,8,23,99.31
2002,1,9,0,98.0
2002,1,9,1,97.88
2002,1,9,2,97.12
2002,1,9,3,97.12
2002,1,9,4,98.31
2002,1,9,5,99.06
2002,1,9,6,98.88
2002,1,9,7,98.38
2002,1,9,8,96.75
2002,1,9,9,89.5
2002,1,9,10,84.12
2002,1,9,11,78.75
2002,1,9,12,74.06
2002,1,9,13,72.62
2002,1,9,14,75.81
2002,1,9,15,81.25
2002,1,9,16,90.0
2002,1,9,17,95.44
2002,1,9,18,98.25
2002,1,9,19,100.0
2002,1,9,20,99.62
2002,1,9,21,98.19
2002,1,9,22,98.06
2002,1,9,23,97.81
2002,1,10,0,98.0
2002,1,10,1,97.81
2002,1,10,2,97.88
2002,1,10,3,97.5
2002,1,10,4,98.0
2002,1,10,5,97.69
2002,1,10,6,96.69
2002,1,10,7,94.19
2002,1,10,8,88.81
2002,1,10,9,80.94
2002,1,10,10,72.25
2002,1,10,11,68.75
2002,1,10,12,66.75
2002,1,10,13,65.56
2002,1,10,14,65.75
2002,1,10,15,69.88
2002,1,10,16,79.62
2002,1,10,17,86.5
2002,1,10,18,92.5
2002,1,10,19,96.56
2002,1,10,20,96.88
2002,1,10,21,96.94
2002,1,10,22,95.94
2002,1,10,23,93.81
2002,1,11,0,94.44
2002,1,11,1,99.31
2002,1,11,2,100.0
2002,1,11,3,100.0
2002,1,11,4,100.0
2002,1,11,5,100.0
2002,1,11,6,100.0
2002,1,11,7,100.0
2002,1,11,8,99.94
2002,1,11,9,93.19
2002,1,11,10,85.56
2002,1,11,11,78.5
2002,1,11,12,71.62
2002,1,11,13,70.94
2002,1,11,14,75.12
2002,1,11,15,80.56
2002,1,11,16,84.56
2002,1,11,17,86.44
2002,1,11,18,88.31
2002,1,11,19,90.19
2002,1,11,20,91.19
2002,1,11,21,91.88
2002,1,11,22,93.56
2002,1,11,23,96.38
2002,1,12,0,98.62
2002,1,12,1,99.44
2002,1,12,2,99.0
2002,1,12,3,99.25
2002,1,12,4,98.81
2002,1,12,5,98.88
2002,1,12,6,99.56
2002,1,12,7,99.44
2002,1,12,8,95.81
2002,1,12,9,86.25
2002,1,12,10,74.44
2002,1,12,11,64.88
2002,1,12,12,60.31
2002,1,12,13,55.88
2002,1,12,14,55.12
2002,1,12,15,60.25
2002,1,12,16,73.25
2002,1,12,17,77.25
2002,1,12,18,78.19
2002,1,12,19,78.88
2002,1,12,20,78.81
2002,1,12,21,76.06
2002,1,12,22,71.69
2002,1,12,23,66.06
2002,1,13,0,65.0
2002,1,13,1,70.25
2002,1,13,2,76.81
2002,1,13,3,80.38
2002,1,13,4,82.62
2002,1,13,5,84.12
2002,1,13,6,85.12
2002,1,13,7,87.81
2002,1,13,8,87.38
2002,1,13,9,82.25
2002,1,13,10,76.56
2002,1,13,11,66.5
2002,1,13,12,62.31
2002,1,13,13,60.31
2002,1,13,14,61.69
2002,1,13,15,67.62
2002,1,13,16,77.0
2002,1,13,17,83.44
2002,1,13,18,85.94
2002,1,13,19,88.25
2002,1,13,20,90.12
2002,1,13,21,91.0
2002,1,13,22,93.44
2002,1,13,23,96.69
2002,1,14,0,98.88
2002,1,14,1,99.69
2002,1,14,2,99.56
2002,1,14,3,99.25
2002,1,14,4,99.31
