tair,rh,D_air,irradiance,apar,Cs,bm_c,bm_n,rCN,Vm25,LAI,Ac,An,Reco,NEE
8.2959,0.0,0.3258463791828858,0.0,0.0,400.0,122.08500000000075,5.18861250000002,23.529411764705934,32.66656249999993,1.9663,0.0,0.0,3.332212937059256,3.332212937059256
10.5701,0.0,0.379450486179713,0.0,153.09328999999997,400.0,121.0857352941184,5.14614375000002,23.529411764705937,32.66656249999992,1.9663,3.8497129071944083,3.88572231047361,3.901153040096044,0.05144013290163585
13.3553,0.0,0.4557520830558128,0.0,544.86034,400.0,120.08647058823604,5.1036750000000195,23.529411764705937,32.66656249999992,1.9663,5.01444639443908,5.06135046931226,4.731903313732733,-0.2825430807063469
16.4619,0.0,0.5567740957872072,0.0,923.27842,400.0,119.08720588235369,5.061206250000019,23.52941176470594,32.66656249999992,1.9663,6.180570976636191,6.2383827351123875,5.868861229206955,-0.3117097474292363
19.6781,0.0,0.6819511728516897,0.0,1262.5587799999998,400.0,118.08794117647133,5.018737500000019,23.52941176470594,32.66656249999992,1.9663,7.506318417922662,7.576530938588278,7.334510047203667,-0.17180837071899546
22.7847,0.0,0.8260542379170268,0.0,1539.57998,400.0,117.08867647058898,4.976268750000019,23.529411764705944,32.66656249999991,1.9663,8.874836779376754,8.957850132405868,9.096809211282576,0.22197243190582228
25.5699,0.0,0.9776384914540065,0.0,1735.46339,400.0,116.08941176470663,4.933800000000018,23.529411764705944,32.66656249999991,1.9663,8.651540585577854,8.732465273065651,11.033974111972519,2.3824335263946654
27.8441,0.0,1.1192299700806096,0.0,1836.86004,400.0,115.09014705882427,4.891331250000018,23.529411764705948,32.66656249999991,1.9663,8.188772893925028,8.265368949944707,12.917908448327108,4.729135554402079
29.4522,0.0,1.2300494272850648,0.0,1836.86004,400.0,114.09088235294192,4.848862500000018,23.529411764705948,32.66656249999991,1.9663,7.786352591968139,7.859184493285833,14.441118639175608,6.654766047207469
30.2846,0.0,1.2911489277907167,0.0,1735.46339,400.0,113.09161764705956,4.806393750000018,23.52941176470595,32.666562499999905,1.9663,7.559217929159456,7.629925260705601,15.298842468166258,7.739624539006802
30.2846,0.0,1.2911489277907167,0.0,1539.57998,400.0,112.09235294117721,4.763925000000017,23.52941176470595,32.666562499999905,1.9663,7.559217929159454,7.629925260705599,15.298842468166258,7.739624539006805
29.4522,0.0,1.2300494272850648,0.0,1262.5587799999998,400.0,111.09308823529486,4.721456250000017,23.529411764705955,32.666562499999905,1.9663,7.7863525919681384,7.859184493285832,14.441118639175608,6.6547660472074694
27.8441,0.0,1.1192299700806096,0.0,923.27842,400.0,110.0938235294125,4.678987500000017,23.529411764705955,32.666562499999905,1.9663,8.188772893925028,8.265368949944705,12.917908448327108,4.729135554402079
25.57,0.0,0.9776443501630538,0.0,544.86034,400.0,109.09455882353015,4.6365187500000165,23.52941176470596,32.66656249999989,1.9663,8.651523483414193,8.732448010931956,11.03405059391803,2.382527110503837
22.7847,0.0,0.8260542379170268,0.0,153.09328999999997,400.0,108.0952941176478,4.594050000000016,23.52941176470596,32.66656249999989,1.9663,5.8809884618291015,5.935997988593181,9.096809211282576,3.2158207494534743
19.6781,0.0,0.6819511728516897,0.0,0.0,400.0,107.09602941176544,4.551581250000016,23.529411764705962,32.66656249999989,1.9663,0.0,0.0,7.334510047203667,7.334510047203667
16.4619,0.0,0.5567740957872072,0.0,0.0,400.0,106.09676470588309,4.509112500000016,23.529411764705966,32.666562499999884,1.9663,0.0,0.0,5.868861229206955,5.868861229206955
13.3554,0.0,0.45575505209136513,0.0,0.0,400.0,105.09750000000074,4.466643750000015,23.529411764705966,32.666562499999884,1.9663,0.0,0.0,4.731936112900804,4.731936112900804
10.5701,0.0,0.379450486179713,0.0,0.0,400.0,104.09823529411838,4.424175000000016,23.529411764705962,32.66656249999989,1.9663,0.0,0.0,3.901153040096044,3.901153040096044
8.2959,0.0,0.3258463791828858,0.0,0.0,400.0,104.6825735294125,4.449009375000016,23.529411764705962,32.66656249999989,2.2312,0.0,0.0,3.332212937059256,3.332212937059256
7.7091,0.0,0.3199273321466807,0.0,0.0,400.0,105.2669117647066,4.473843750000016,23.52941176470596,32.66656249999989,2.2312,0.0,0.0,3.1993982728443098,3.1993982728443098
6.8578,0.0,0.30193377806567584,0.0,0.0,400.0,105.85125000000072,4.4986781250000165,23.529411764705955,32.666562499999905,2.2312,0.0,0.0,3.0160714280531713,3.0160714280531713
6.8578,0.0,0.30193377806567584,0.0,0.0,400.0,106.43558823529483,4.523512500000017,23.52941176470595,32.666562499999905,2.2312,0.0,0.0,3.0160714280531713,3.0160714280531713
7.7091,0.0,0.3199273321466807,0.0,0.0,400.0,107.01992647058894,4.548346875000017,23.52941176470595,32.666562499999905,2.2312,0.0,0.0,3.1993982728443098,3.1993982728443098
9.3538,0.0,0.35743054871026697,0.0,0.0,400.0,107.60426470588305,4.573181250000017,23.529411764705948,32.66656249999991,2.2312,0.0,0.0,3.585739285731714,3.585739285731714
11.6796,0.0,0.4171754992335569,0.0,139.78618,400.0,108.18860294117717,4.598015625000017,23.529411764705944,32.66656249999991,2.2312,4.229802056169392,4.066158359312162,4.2130078253694965,-0.016794230799895615
14.5282,0.0,0.5024075375199966,0.0,485.85407,400.0,108.77294117647128,4.6228500000000174,23.529411764705944,32.66656249999991,2.2312,5.64865306710304,5.430116488348382,5.132673873427063,-0.5159791936759772
17.7054,0.0,0.6155187968672722,0.0,820.1298599999999,400.0,109.35727941176539,4.647684375000018,23.52941176470594,32.66656249999992,2.2312,6.958672429267345,6.689453476129129,6.397155692227608,-0.5615167370397369
20.9946,0.0,0.7560110513347037,0.0,1119.83343,400.0,109.9416176470595,4.672518750000018,23.529411764705937,32.66656249999992,2.2312,8.417047219117398,8.091406277705202,8.035292800182614,-0.38175441893478457
24.1718,0.0,0.9181188763011353,0.0,1364.5400899999997,400.0,110.52595588235361,4.697353125000018,23.529411764705934,32.66656249999993,2.2312,9.252313446356593,8.894357504982153,10.014861715942681,0.7625482695860875
27.0204,0.0,1.0889931652520093,0.0,1537.57415,400.0,111.11029411764773,4.722187500000018,23.529411764705934,32.66656249999993,2.2312,8.738037609205678,8.399978106973816,12.201026251570156,3.4629886423644773
29.3462,0.0,1.248854455173357,0.0,1627.1430499999997,400.0,111.69463235294184,4.747021875000018,23.52941176470593,32.666562499999934,2.2312,8.150672029856125,7.835336681978307,14.335403379700626,6.184731349844501
30.9909,0.0,1.374133511363723,0.0,1627.1430499999997,400.0,112.27897058823595,4.771856250000019,23.529411764705927,32.66656249999994,2.2312,7.671598032180485,7.374797225400983,16.06646459482699,8.394866562646504
31.8422,0.0,1.4432527770042316,0.0,1537.57415,400.0,112.86330882353006,4.796690625000019,23.529411764705927,32.66656249999994,2.2312,7.409084476832444,7.12243986367662,17.043037707029242,9.633953230196799
31.8422,0.0,1.4432527770042316,0.0,1364.5400899999997,400.0,113.44764705882417,4.821525000000019,23.529411764705923,32.66656249999994,2.2312,7.409084476832444,7.12243986367662,17.043037707029242,9.633953230196799
30.9909,0.0,1.374133511363723,0.0,1119.83343,400.0,114.03198529411829,4.846359375000019,23.529411764705923,32.66656249999994,2.2312,7.671598032180485,7.374797225400983,16.06646459482699,8.394866562646504
29.3463,0.0,1.2488617535101285,0.0,820.1298599999999,400.0,114.6163235294124,4.871193750000019,23.52941176470592,32.66656249999995,2.2312,8.150644270560528,7.835309996641656,14.335502745489325,6.184858474928797
27.0204,0.0,1.0889931652520093,0.0,485.85407,400.0,115.20066176470651,4.8960281250000195,23.529411764705916,32.666562499999955,2.2312,8.738037609205684,8.399978106973819,12.201026251570156,3.462988642364472
24.1718,0.0,0.9181188763011353,0.0,139.78618,400.0,115.78500000000062,4.92086250000002,23.529411764705916,32.666562499999955,2.2312,5.810444824302735,5.585648803399816,10.014861715942681,4.204416891639946
20.9947,0.0,0.7560157239322028,0.0,0.0,400.0,116.36933823529473,4.94569687500002,23.529411764705912,32.66656249999996,2.2312,0.0,0.0,8.035348496781156,8.035348496781156
17.7054,0.0,0.6155187968672722,0.0,0.0,400.0,116.95367647058885,4.97053125000002,23.52941176470591,32.66656249999997,2.2312,0.0,0.0,6.397155692227608,6.397155692227608
14.5282,0.0,0.5024075375199966,0.0,0.0,400.0,117.53801470588296,4.99536562500002,23.52941176470591,32.66656249999997,2.2312,0.0,0.0,5.132673873427063,5.132673873427063
11.6796,0.0,0.4171754992335569,0.0,0.0,400.0,118.12235294117707,5.02020000000002,23.529411764705905,32.66656249999997,2.2312,0.0,0.0,4.2130078253694965,4.2130078253694965
9.3538,0.0,0.35743054871026697,0.0,0.0,400.0,118.22205882353,5.024437500000021,23.529411764705902,32.666562499999976,2.2764,0.0,0.0,3.585739285731714,3.585739285731714
10.9154,0.0,0.33858516787959814,0.0,0.0,400.0,118.32176470588294,5.028675000000021,23.529411764705902,32.666562499999976,2.2764,0.0,0.0,3.995651052966081,3.995651052966081
10.1384,0.0,0.32154676207854566,0.0,0.0,400.0,118.42147058823588,5.032912500000021,23.5294117647059,32.666562499999976,2.2764,0.0,0.0,3.7861474455143367,3.7861474455143367
10.1384,0.0,0.32154676207854566,0.0,0.0,400.0,118.52117647058881,5.037150000000022,23.529411764705895,32.66656249999998,2.2764,0.0,0.0,3.7861474455143367,3.7861474455143367
10.9154,0.0,0.33858516787959814,0.0,0.0,400.0,118.62088235294175,5.041387500000022,23.52941176470589,32.66656249999999,2.2764,0.0,0.0,3.995651052966081,3.995651052966081
12.4164,0.0,0.37380095175335115,0.0,0.0,400.0,118.72058823529468,5.0456250000000225,23.52941176470589,32.66656249999999,2.2764,0.0,0.0,4.433759743562646,4.433759743562646
14.5392,0.0,0.4291894185095749,0.0,138.05956999999998,400.0,118.82029411764762,5.049862500000023,23.529411764705888,32.6665625,2.2764,4.984713932497471,4.7577932645665,5.136588834008038,0.15187490151056693
17.1391,0.0,0.5069310195147486,0.0,469.26716,400.0,118.92000000000056,5.054100000000023,23.529411764705884,32.6665625,2.2764,6.833425085636651,6.522344970370735,6.150913108079445,-0.6825119775572057
20.039,0.0,0.6082450796528736,0.0,789.18934,400.0,119.01970588235349,5.0583375000000235,23.52941176470588,32.666562500000005,2.2764,8.237731668707244,7.86272287225208,7.520301983580212,-0.7174296851270325
23.0411,0.0,0.7317533934773255,0.0,1076.02372,400.0,119.11941176470643,5.062575000000024,23.52941176470588,32.666562500000005,2.2764,9.731659760101536,9.288642414925064,9.259925558828298,-0.47173420127323773
25.9409,0.0,0.8717355541192245,0.0,1310.22283,400.0,119.21911764705936,5.066812500000024,23.529411764705877,32.66656250000001,2.2764,9.401045700263197,8.97307900078111,11.321401007622038,1.9203553073588413
28.5408,0.0,1.0169514537268607,0.0,1475.82674,400.0,119.3188235294123,5.0710500000000245,23.529411764705873,32.66656250000001,2.2764,8.818871192359419,8.417407002344254,13.557042642494139,4.73817145013472
30.6636,0.0,1.1510307399871544,0.0,1561.5495799999999,400.0,119.41852941176523,5.075287500000025,23.52941176470587,32.66656250000002,2.2764,8.222684061040129,7.848360281464332,15.70607292393589,7.483388862895762
32.1646,0.0,1.2550680932842209,0.0,1561.5495799999999,400.0,119.51823529411817,5.079525000000025,23.52941176470587,32.66656250000002,2.2764,7.756389851881294,7.40329332723478,17.428187030474746,9.671797178593451
32.9416,0.0,1.3121279041205767,0.0,1475.82674,400.0,119.6179411764711,5.0837625000000255,23.529411764705866,32.66656250000002,2.2764,7.504980473144,7.16332893509446,18.39256258815516,10.887582115011162
32.9416,0.0,1.3121279041205767,0.0,1310.22283,400.0,119.71764705882404,5.088000000000026,23.529411764705863,32.666562500000026,2.2764,7.504980473144,7.16332893509446,18.39256258815516,10.887582115011162
32.1646,0.0,1.2550680932842209,0.0,1076.02372,400.0,119.81735294117698,5.092237500000026,23.529411764705863,32.666562500000026,2.2764,7.756389851881297,7.403293327234782,17.428187030474746,9.67179717859345
30.6636,0.0,1.1510307399871544,0.0,789.18934,400.0,119.91705882352991,5.0964750000000265,23.52941176470586,32.66656250000003,2.2764,8.222684061040132,7.848360281464336,15.70607292393589,7.483388862895758
28.5408,0.0,1.0169514537268607,0.0,469.26716,400.0,120.01676470588285,5.100712500000027,23.529411764705856,32.66656250000004,2.2764,8.818871192359422,8.417407002344257,13.557042642494139,4.7381714501347165
25.9409,0.0,0.8717355541192245,0.0,138.05956999999998,400.0,120.11647058823579,5.104950000000027,23.529411764705852,32.66656250000004,2.2764,5.944385093718376,5.673777019880596,11.321401007622038,5.377015913903662
23.0411,0.0,0.7317533934773255,0.0,0.0,400.0,120.21617647058872,5.1091875000000275,23.529411764705852,32.66656250000004,2.2764,0.0,0.0,9.259925558828298,9.259925558828298
20.039,0.0,0.6082450796528736,0.0,0.0,400.0,120.31588235294166,5.113425000000028,23.52941176470585,32.66656250000005,2.2764,0.0,0.0,7.520301983580212,7.520301983580212
17.1392,0.0,0.5069342364286021,0.0,0.0,400.0,120.41558823529459,5.117662500000028,23.529411764705845,32.66656250000005,2.2764,0.0,0.0,6.150955743108007,6.150955743108007
14.5393,0.0,0.4291921915355302,0.0,0.0,400.0,120.51529411764753,5.1219000000000285,23.52941176470584,32.66656250000006,2.2764,0.0,0.0,5.136624438252123,5.136624438252123
12.4165,0.0,0.3738034029505664,0.0,0.0,400.0,122.19066176470635,5.193103125000029,23.52941176470584,32.66656250000006,3.0359,0.0,0.0,4.433790476149806,4.433790476149806
11.407,0.0,0.34058343795037627,0.0,0.0,400.0,123.86602941176517,5.264306250000029,23.52941176470584,32.66656250000006,3.0359,0.0,0.0,4.134149599878563,4.134149599878563
10.6996,0.0,0.325000415396935,0.0,0.0,400.0,125.54139705882399,5.335509375000029,23.529411764705838,32.66656250000007,3.0359,0.0,0.0,3.9363284238755543,3.9363284238755543
10.6996,0.0,0.325000415396935,0.0,0.0,400.0,127.21676470588281,5.40671250000003,23.529411764705838,32.66656250000007,3.0359,0.0,0.0,3.9363284238755543,3.9363284238755543
11.407,0.0,0.34058343795037627,0.0,0.0,400.0,128.89213235294164,5.47791562500003,23.52941176470584,32.66656250000006,3.0359,0.0,0.0,4.134149599878563,4.134149599878563
12.7736,0.0,0.3725905578329379,0.0,0.0,400.0,130.56750000000048,5.54911875000003,23.52941176470584,32.66656250000006,3.0359,0.0,0.0,4.544906439197314,4.544906439197314
14.7063,0.0,0.422441577216649,0.0,122.93454,400.0,132.2428676470593,5.62032187500003,23.52941176470584,32.66656250000006,3.0359,5.280224726226816,4.632535932822889,5.196429200887088,-0.08379552533972845
17.0733,0.0,0.4915487235965488,0.0,409.16286999999994,400.0,133.91823529411815,5.691525000000031,23.529411764705845,32.66656250000005,3.0359,7.3759978798293435,6.4712350307771915,6.122923234666604,-1.25307464516274
19.7134,0.0,0.5803681588987332,0.0,685.6382799999999,400.0,135.59360294117698,5.762728125000031,23.529411764705845,32.66656250000005,3.0359,8.801129015677118,7.721555147458514,7.352478169734967,-1.4486508459421508
22.4466,0.0,0.6871109568804505,0.0,933.5193999999999,400.0,137.26897058823582,5.833931250000031,23.529411764705845,32.66656250000005,3.0359,10.289167177456212,9.02706591854634,8.886101347401459,-1.4030658300547536
25.0867,0.0,0.8064482913671972,0.0,1135.91365,400.0,138.94433823529465,5.905134375000031,23.52941176470585,32.66656250000005,3.0359,10.449902705616617,9.168085126722435,10.670534917196212,0.2206322115795949
27.4537,0.0,0.9287377758995792,0.0,1279.0277,400.0,140.6197058823535,5.976337500000032,23.52941176470585,32.66656250000005,3.0359,9.951772764113365,8.731057353687143,12.573031142167507,2.621258378054142
29.3864,0.0,1.0405134678064594,0.0,1353.10909,400.0,142.29507352941232,6.047540625000032,23.529411764705852,32.66656250000004,3.0359,9.416998845165343,8.261880467491713,14.375403992334027,4.958405147168683
30.753,0.0,1.1265932850602718,0.0,1353.10909,400.0,143.97044117647116,6.118743750000032,23.529411764705852,32.66656250000004,3.0359,8.986528092291355,7.884212596498826,15.803701485002106,6.817173392710751
31.4604,0.0,1.173583444328049,0.0,1279.0277,400.0,145.64580882353,6.189946875000032,23.529411764705852,32.66656250000004,3.0359,8.750600732571948,7.677224820768836,16.597920482075924,7.847319749503976
31.4604,0.0,1.173583444328049,0.0,1135.91365,400.0,147.32117647058882,6.261150000000033,23.529411764705852,32.66656250000004,3.0359,8.750600732571948,7.677224820768836,16.597920482075924,7.847319749503976
30.753,0.0,1.1265932850602718,0.0,933.5193999999999,400.0,148.99654411764766,6.332353125000033,23.529411764705856,32.66656250000004,3.0359,8.986528092291355,7.884212596498826,15.803701485002106,6.817173392710751
29.3864,0.0,1.0405134678064594,0.0,685.6382799999999,400.0,150.6719117647065,6.403556250000033,23.529411764705856,32.66656250000004,3.0359,9.416998845165338,8.261880467491707,14.375403992334027,4.958405147168689
27.4537,0.0,0.9287377758995792,0.0,409.16286999999994,400.0,152.34727941176533,6.474759375000033,23.529411764705856,32.66656250000004,3.0359,9.951772764113361,8.731057353687142,12.573031142167507,2.6212583780541454
25.0867,0.0,0.8064482913671972,0.0,122.93454,400.0,154.02264705882416,6.545962500000034,23.52941176470586,32.66656250000003,3.0359,6.033172752468938,5.293125011501596,10.670534917196212,4.637362164727274
22.4466,0.0,0.6871109568804505,0.0,0.0,400.0,155.698014705883,6.617165625000034,23.52941176470586,32.66656250000003,3.0359,0.0,0.0,8.886101347401459,8.886101347401459
19.7134,0.0,0.5803681588987332,0.0,0.0,400.0,157.37338235294183,6.688368750000034,23.52941176470586,32.66656250000003,3.0359,0.0,0.0,7.352478169734967,7.352478169734967
17.0733,0.0,0.4915487235965488,0.0,0.0,400.0,159.04875000000067,6.759571875000034,23.529411764705863,32.666562500000026,3.0359,0.0,0.0,6.122923234666604,6.122923234666604
14.7063,0.0,0.422441577216649,0.0,0.0,400.0,160.7241176470595,6.830775000000035,23.529411764705863,32.666562500000026,3.0359,0.0,0.0,5.196429200887088,5.196429200887088
12.7736,0.0,0.3725905578329379,0.0,0.0,400.0,158.55639705882422,6.738646875000034,23.529411764705866,32.66656250000002,2.0532,0.0,0.0,4.544906439197314,4.544906439197314
10.6762,0.0,0.37273877533643524,0.0,0.0,400.0,156.38867647058893,6.646518750000034,23.529411764705866,32.66656250000002,2.0532,0.0,0.0,3.9299490142816405,3.9299490142816405
9.9074,0.0,0.3541445902445427,0.0,0.0,400.0,154.22095588235365,6.554390625000034,23.52941176470587,32.66656250000002,2.0532,0.0,0.0,3.7260075448257908,3.7260075448257908
9.9074,0.0,0.3541445902445427,0.0,0.0,400.0,152.05323529411837,6.462262500000033,23.529411764705873,32.66656250000001,2.0532,0.0,0.0,3.7260075448257908,3.7260075448257908
10.6763,0.0,0.37274124963264776,0.0,0.0,400.0,149.88551470588308,6.370134375000033,23.529411764705873,32.66656250000001,2.0532,0.0,0.0,3.929976254706847,3.929976254706847
12.1616,0.0,0.41115377395953223,0.0,0.0,400.0,147.7177941176478,6.278006250000033,23.529411764705877,32.66656250000001,2.0532,0.0,0.0,4.35614082941051,4.35614082941051
14.2623,0.0,0.47151818218772695,0.0,161.91563,400.0,145.55007352941251,6.185878125000032,23.52941176470588,32.666562500000005,2.0532,4.855822911151129,4.816592299552481,5.038941109822839,0.18311819867171053
16.8351,0.0,0.556145842153946,0.0,528.31851,400.0,143.38235294117723,6.093750000000032,23.529411764705884,32.6665625,2.0532,6.376385335760917,6.32486996934669,6.022659079572545,-0.35372625618837183
19.7046,0.0,0.6662856994325658,0.0,882.2365299999999,400.0,141.21463235294195,6.001621875000032,23.529411764705888,32.6665625,2.0532,7.64137661742412,7.579641277474071,7.347994749676926,-0.2933818677471942
22.6754,0.0,0.8003843973051317,0.0,1199.55074,400.0,139.04691176470666,5.909493750000031,23.52941176470589,32.66656249999999,2.0532,8.996300364208553,8.923618478589834,9.028151294965253,0.031850930756700535
25.5449,0.0,0.9521758107000005,0.0,1458.6367699999998,400.0,136.87919117647138,5.817365625000031,23.529411764705895,32.66656249999998,2.0532,8.865182168512439,8.79355959809178,11.014870248873812,2.149688080361374
28.1177,0.0,1.1094711769101897,0.0,1641.83821,400.0,134.7114705882361,5.725237500000031,23.5294117647059,32.666562499999976,2.0532,8.326991355613945,8.259716875132542,13.165227945485102,4.838236589871157
30.2184,0.0,1.2545724207476054,0.0,1736.67043,400.0,132.5437500000008,5.63310937500003,23.529411764705902,32.666562499999976,2.0532,7.77189667291097,7.709106850189138,15.228802491142279,7.456905818231308
31.7037,0.0,1.3670799124434312,0.0,1736.67043,400.0,130.37602941176553,5.54098125000003,23.529411764705905,32.66656249999997,2.0532,7.336182454156834,7.276912804142433,16.880205888074023,9.54402343391719
32.4726,0.0,1.4287615343399356,0.0,1641.83821,400.0,128.20830882353025,5.44885312500003,23.52941176470591,32.66656249999997,2.0532,7.100844589672227,7.043476254537914,17.804260328677092,10.703415739004864
32.4726,0.0,1.4287615343399356,0.0,1458.6367699999998,400.0,126.04058823529495,5.35672500000003,23.529411764705905,32.66656249999997,2.0532,7.100844589672227,7.043476254537914,17.804260328677092,10.703415739004864
31.7038,0.0,1.3670877786049747,0.0,1199.55074,400.0,123.87286764705965,5.264596875000031,23.529411764705902,32.666562499999976,2.0532,7.336152219122694,7.276882813379738,16.880322893150687,9.544170674027992
30.2184,0.0,1.2545724207476054,0.0,882.2365299999999,400.0,121.70514705882435,5.17246875000003,23.529411764705902,32.666562499999976,2.0532,7.77189667291097,7.709106850189138,15.228802491142279,7.456905818231308
28.1177,0.0,1.1094711769101897,0.0,528.31851,400.0,119.53742647058905,5.08034062500003,23.529411764705905,32.66656249999997,2.0532,8.326991355613945,8.259716875132542,13.165227945485102,4.838236589871157
25.545,0.0,0.9521815177736768,0.0,161.91563,400.0,117.36970588235376,4.98821250000003,23.529411764705905,32.66656249999997,2.0532,6.226716650171903,6.176410469961592,11.014946598401014,4.7882299482291115
22.6754,0.0,0.8003843973051317,0.0,0.0,400.0,115.20198529411846,4.896084375000029,23.529411764705905,32.66656249999997,2.0532,0.0,0.0,9.028151294965253,9.028151294965253
19.7046,0.0,0.6662856994325658,0.0,0.0,400.0,113.03426470588316,4.803956250000029,23.52941176470591,32.66656249999997,2.0532,0.0,0.0,7.347994749676926,7.347994749676926
16.8351,0.0,0.556145842153946,0.0,0.0,400.0,110.86654411764786,4.71182812500003,23.529411764705905,32.66656249999997,2.0532,0.0,0.0,6.022659079572545,6.022659079572545
14.2623,0.0,0.47151818218772695,0.0,0.0,400.0,108.69882352941256,4.61970000000003,23.529411764705902,32.666562499999976,2.0532,0.0,0.0,5.038941109822839,5.038941109822839
12.1617,0.0,0.41115647491541113,0.0,0.0,400.0,111.42551470588316,4.73558437500003,23.529411764705902,32.666562499999976,3.2893,0.0,0.0,4.356171023982489,4.356171023982489
9.3556,0.0,0.2723774910886105,0.0,0.0,400.0,114.15220588235374,4.851468750000031,23.5294117647059,32.666562499999976,3.2893,0.0,0.0,3.5861866937556024,3.5861866937556024
8.534,0.0,0.2577469785628361,0.0,0.0,400.0,116.87889705882432,4.967353125000031,23.529411764705895,32.66656249999998,3.2893,0.0,0.0,3.38766354264562,3.38766354264562
8.534,0.0,0.2577469785628361,0.0,0.0,400.0,119.6055882352949,5.083237500000031,23.52941176470589,32.66656249999999,3.2893,0.0,0.0,3.38766354264562,3.38766354264562
9.3556,0.0,0.2723774910886105,0.0,0.0,400.0,122.33227941176548,5.199121875000031,23.52941176470589,32.66656249999999,3.2893,0.0,0.0,3.5861866937556024,3.5861866937556024
10.9428,0.0,0.3027606438089344,0.0,0.0,400.0,125.05897058823606,5.315006250000032,23.529411764705888,32.6665625,3.2893,0.0,0.0,4.003246897262516,4.003246897262516
13.1875,0.0,0.35090067896387556,0.0,147.74165,400.0,127.78566176470665,5.430890625000032,23.529411764705884,32.6665625,3.2893,5.342524829080186,4.605499511347071,4.67718532999351,-0.6653394990866754
15.9366,0.0,0.41909600368377403,0.0,473.12632999999994,400.0,130.51235294117723,5.546775000000032,23.52941176470588,32.666562500000005,3.2893,7.1521972922250665,6.1655195227368775,5.659013564826851,-1.4931837273982156
19.0028,0.0,0.5088937384910786,0.0,787.42386,400.0,133.2390441176478,5.6626593750000325,23.52941176470588,32.666562500000005,3.2893,8.763979008366217,7.554948705298905,6.999105699622105,-1.7648733087441117
22.1772,0.0,0.6195429771271206,0.0,1069.21549,400.0,135.9657352941184,5.778543750000033,23.529411764705877,32.66656250000001,3.2893,10.54053713913564,9.086422655331425,8.721707427799998,-1.818829711335642
25.2434,0.0,0.7462379145065904,0.0,1299.29714,400.0,138.69242647058897,5.894428125000033,23.529411764705877,32.66656250000001,3.2893,10.81449906995535,9.32259030618633,10.787065885080528,-0.027433184874821492
27.9925,0.0,0.8788755021186915,0.0,1461.98948,400.0,141.41911764705955,6.010312500000033,23.529411764705873,32.66656250000001,3.2893,10.207367717992817,8.799215453613423,13.051471742394343,2.844104024401526
30.2372,0.0,1.0022737415161307,0.0,1546.20536,400.0,144.14580882353013,6.1261968750000335,23.52941176470587,32.66656250000002,3.2893,9.54245199115207,8.226027840449019,15.248660333714277,5.706208342562206
31.8244,0.0,1.0985634374747824,0.0,1546.20536,400.0,146.8725000000007,6.242081250000034,23.52941176470587,32.66656250000002,3.2893,9.007764871697344,7.76510321283315,17.02202294003375,8.014258068336407
32.646,0.0,1.151555547762057,0.0,1461.98948,400.0,149.5991911764713,6.357965625000034,23.529411764705866,32.66656250000002,3.2893,8.71606192242739,7.513641996778761,18.019543971795613,9.303482049368224
32.646,0.0,1.151555547762057,0.0,1299.29714,400.0,152.32588235294187,6.473850000000034,23.529411764705866,32.66656250000002,3.2893,8.71606192242739,7.513641996778761,18.019543971795613,9.303482049368224
31.8244,0.0,1.0985634374747824,0.0,1069.21549,400.0,155.05257352941246,6.589734375000035,23.529411764705863,32.666562500000026,3.2893,9.007764871697344,7.76510321283315,17.02202294003375,8.014258068336407
30.2372,0.0,1.0022737415161307,0.0,787.42386,400.0,157.77926470588304,6.705618750000035,23.529411764705863,32.666562500000026,3.2893,9.542451991152074,8.226027840449023,15.248660333714277,5.706208342562203
27.9926,0.0,0.8788806845694624,0.0,473.12632999999994,400.0,160.50595588235362,6.821503125000035,23.52941176470586,32.66656250000003,3.2893,10.207341065959021,8.799192478347505,13.051562208616254,2.844221142657233
25.2435,0.0,0.7462423962897082,0.0,147.74165,400.0,163.2326470588242,6.937387500000035,23.52941176470586,32.66656250000003,3.2893,7.123936481768756,6.141157418130765,10.78714065558269,3.6632041738139334
22.1772,0.0,0.6195429771271206,0.0,0.0,400.0,165.95933823529478,7.053271875000036,23.52941176470586,32.66656250000003,3.2893,0.0,0.0,8.721707427799998,8.721707427799998
19.0028,0.0,0.5088937384910786,0.0,0.0,400.0,168.68602941176536,7.169156250000036,23.529411764705856,32.66656250000004,3.2893,0.0,0.0,6.999105699622105,6.999105699622105
15.9366,0.0,0.41909600368377403,0.0,0.0,400.0,171.41272058823594,7.285040625000036,23.529411764705856,32.66656250000004,3.2893,0.0,0.0,5.659013564826851,5.659013564826851
13.1875,0.0,0.35090067896387556,0.0,0.0,400.0,174.13941176470652,7.400925000000036,23.529411764705852,32.66656250000004,3.2893,0.0,0.0,4.67718532999351,4.67718532999351
10.9428,0.0,0.3027606438089344,0.0,0.0,400.0,173.17786764705946,7.360059375000036,23.529411764705852,32.66656250000004,2.8534,0.0,0.0,4.003246897262516,4.003246897262516
9.4702,0.0,0.33586135451713567,0.0,0.0,400.0,172.2163235294124,7.319193750000036,23.529411764705852,32.66656250000004,2.8534,0.0,0.0,3.6147868902668865,3.6147868902668865
8.6445,0.0,0.3177473702252096,0.0,0.0,400.0,171.25477941176533,7.278328125000035,23.529411764705852,32.66656250000004,2.8534,0.0,0.0,3.4137102158828636,3.4137102158828636
