tair,rh,D_air,rad,apar,LAI,Ac,Reco,NEE
33.262,0.0,0.0,0.0,0.0,0.0,24.49643446704423,3.139941632744155e9,3.1399416082477202e9
34.139,0.0,0.0,0.0,0.0,0.0,23.55410001474248,3.336736452196336e9,3.3367364286422358e9
34.139,0.0,0.0,0.0,0.0,0.0,23.55410001474248,3.336736452196336e9,3.3367364286422358e9
33.262,0.0,0.0,0.0,0.0,0.0,24.49643446704423,3.139941632744155e9,3.1399416082477202e9
31.5677,0.0,0.0,0.0,0.0,0.0,26.25553981440847,2.7920170305454564e9,2.7920170042899165e9
29.1717,0.0,0.0,0.0,0.0,0.0,21.326148609920317,2.3647828988053145e9,2.364782877479166e9
26.2373,0.0,0.0,0.0,0.0,0.0,9.374999592586342,1.929554431047914e9,1.9295544216729145e9
22.9643,0.0,0.0,0.0,0.0,0.0,0.0,1.537906443599808e9,1.537906443599808e9
19.5758,0.0,0.0,0.0,0.0,0.0,0.0,1.2159785179050305e9,1.2159785179050305e9
16.3028,0.0,0.0,0.0,0.0,0.0,0.0,9.691673724640621e8,9.691673724640621e8
13.3683,0.0,0.0,0.0,0.0,0.0,0.0,7.907906627193105e8,7.907906627193105e8
10.9723,0.0,0.0,0.0,0.0,0.0,0.0,6.697839645226727e8,6.697839645226727e8
12.8402,0.0,0.0,0.0,0.0,0.0,0.0,7.623670870604483e8,7.623670870604483e8
12.0767,0.0,0.0,0.0,0.0,0.0,0.0,7.230702586546191e8,7.230702586546191e8
12.0767,0.0,0.0,0.0,0.0,0.0,0.0,7.230702586546191e8,7.230702586546191e8
12.8402,0.0,0.0,0.0,0.0,0.0,0.0,7.623670870604483e8,7.623670870604483e8
14.3151,0.0,0.0,0.0,0.0,0.0,0.0,8.444288307756892e8,8.444288307756892e8
16.401,0.0,0.0,0.0,0.0,0.0,10.861451008038504,9.757867115559514e8,9.757867006945003e8
18.9557,0.0,0.0,0.0,0.0,0.0,21.060041487617653,1.1648205729545236e9,1.1648205518944821e9
21.8051,0.0,0.0,0.0,0.0,0.0,27.189243837152787,1.419170318566167e9,1.4191702913769233e9
24.7549,0.0,0.0,0.0,0.0,0.0,32.24362111045964,1.7411346065951505e9,1.7411345743515294e9
27.6043,0.0,0.0,0.0,0.0,0.0,32.16061018061269,2.121328049727616e9,2.1213280175670059e9
30.159,0.0,0.0,0.0,0.0,0.0,29.80074486597273,2.5322814146219625e9,2.5322813848212175e9
32.2449,0.0,0.0,0.0,0.0,0.0,27.557125057659572,2.926198708822385e9,2.9261986812652597e9
33.7198,0.0,0.0,0.0,0.0,0.0,25.864619842691216,3.2411768506899014e9,3.2411768248252816e9
34.4833,0.0,0.0,0.0,0.0,0.0,24.967501662508766,3.4173256675026608e9,3.417325642535159e9
34.4833,0.0,0.0,0.0,0.0,0.0,24.967501662508766,3.4173256675026608e9,3.417325642535159e9
33.7198,0.0,0.0,0.0,0.0,0.0,25.864619842691216,3.2411768506899014e9,3.2411768248252816e9
32.2449,0.0,0.0,0.0,0.0,0.0,27.557125057659572,2.926198708822385e9,2.9261986812652597e9
30.159,0.0,0.0,0.0,0.0,0.0,20.73112773002178,2.5322814146219625e9,2.532281393890835e9
27.6043,0.0,0.0,0.0,0.0,0.0,8.887105193093674,2.121328049727616e9,2.1213280408405108e9
24.755,0.0,0.0,0.0,0.0,0.0,0.0,1.741146675262412e9,1.741146675262412e9
21.8051,0.0,0.0,0.0,0.0,0.0,0.0,1.419170318566167e9,1.419170318566167e9
18.9557,0.0,0.0,0.0,0.0,0.0,0.0,1.1648205729545236e9,1.1648205729545236e9
16.401,0.0,0.0,0.0,0.0,0.0,0.0,9.757867115559514e8,9.757867115559514e8
14.3151,0.0,0.0,0.0,0.0,0.0,0.0,8.444288307756892e8,8.444288307756892e8
12.1506,0.0,0.0,0.0,0.0,0.0,0.0,7.267835855106792e8,7.267835855106792e8
11.2269,0.0,0.0,0.0,0.0,0.0,0.0,6.817089086686304e8,6.817089086686304e8
11.227,0.0,0.0,0.0,0.0,0.0,0.0,6.817136339310867e8,6.817136339310867e8
12.1506,0.0,0.0,0.0,0.0,0.0,0.0,7.267835855106792e8,7.267835855106792e8
13.9349,0.0,0.0,0.0,0.0,0.0,0.0,8.224658837793031e8,8.224658837793031e8
16.4582,0.0,0.0,0.0,0.0,0.0,11.785177161276652,9.796631921981606e8,9.796631804129835e8
19.5487,0.0,0.0,0.0,0.0,0.0,21.13145444441411,1.2136965327091093e9,1.2136965115776548e9
22.9957,0.0,0.0,0.0,0.0,0.0,26.9776626399826,1.5412573147508385e9,1.541257287773176e9
26.5643,0.0,0.0,0.0,0.0,0.0,29.33458450037318,1.9737889577448614e9,1.973788928410277e9
30.0113,0.0,0.0,0.0,0.0,0.0,26.389451633235296,2.506488720132e9,2.5064886937425485e9
33.1018,0.0,0.0,0.0,0.0,0.0,23.19463458072491,3.1052679054653707e9,3.105267882270736e9
35.6251,0.0,0.0,0.0,0.0,0.0,20.434330735726107,3.698775510200992e9,3.698775489766661e9
37.4094,0.0,0.0,0.0,0.0,0.0,18.482123973373536,4.1857256128881135e9,4.1857255944059896e9
38.333,0.0,0.0,0.0,0.0,0.0,17.485440622238766,4.462455373462894e9,4.462455355977454e9
38.3331,0.0,0.0,0.0,0.0,0.0,17.48533342471469,4.462486304953709e9,4.462486287468375e9
37.4094,0.0,0.0,0.0,0.0,0.0,18.482123973373536,4.1857256128881135e9,4.1857255944059896e9
35.6252,0.0,0.0,0.0,0.0,0.0,20.43422079598623,3.6988011482480187e9,3.698801127813798e9
33.1018,0.0,0.0,0.0,0.0,0.0,19.87848206355661,3.1052679054653707e9,3.105267885586889e9
30.0113,0.0,0.0,0.0,0.0,0.0,8.989782183390188,2.506488720132e9,2.5064887111422176e9
26.5643,0.0,0.0,0.0,0.0,0.0,0.0,1.9737889577448614e9,1.9737889577448614e9
22.9957,0.0,0.0,0.0,0.0,0.0,0.0,1.5412573147508385e9,1.5412573147508385e9
19.5488,0.0,0.0,0.0,0.0,0.0,0.0,1.213704945441565e9,1.213704945441565e9
16.4583,0.0,0.0,0.0,0.0,0.0,0.0,9.796699827294928e8,9.796699827294928e8
13.9349,0.0,0.0,0.0,0.0,0.0,0.0,8.224658837793031e8,8.224658837793031e8
11.4523,0.0,0.0,0.0,0.0,0.0,0.0,6.924432491695527e8,6.924432491695527e8
10.607,0.0,0.0,0.0,0.0,0.0,0.0,6.530374986851624e8,6.530374986851624e8
10.607,0.0,0.0,0.0,0.0,0.0,0.0,6.530374986851624e8,6.530374986851624e8
11.4523,0.0,0.0,0.0,0.0,0.0,0.0,6.924432491695527e8,6.924432491695527e8
13.0852,0.0,0.0,0.0,0.0,0.0,0.0,7.754242408735924e8,7.754242408735924e8
15.3944,0.0,0.0,0.0,0.0,0.0,12.351380771304324,9.100247838083013e8,9.100247714569205e8
18.2226,0.0,0.0,0.0,0.0,0.0,21.031594894113763,1.1071093626013398e9,1.1071093415697448e9
21.3771,0.0,0.0,0.0,0.0,0.0,26.435646365569564,1.3776866043535888e9,1.3776865779179425e9
24.6429,0.0,0.0,0.0,0.0,0.0,31.1948536970297,1.7276700779711463e9,1.7276700467762926e9
27.7974,0.0,0.0,0.0,0.0,0.0,29.0122529215515,2.149912197988026e9,2.1499121689757733e9
30.6256,0.0,0.0,0.0,0.0,0.0,26.26574570932312,2.615519890790988e9,2.6155198645252423e9
32.9348,0.0,0.0,0.0,0.0,0.0,23.745019289377893,3.069529939484289e9,3.0695299157392697e9
34.5677,0.0,0.0,0.0,0.0,0.0,21.894758174969358,3.437376169119894e9,3.437376147225136e9
35.413,0.0,0.0,0.0,0.0,0.0,20.930988488933853,3.644795173256793e9,3.6447951523258047e9
35.413,0.0,0.0,0.0,0.0,0.0,20.930988488933853,3.644795173256793e9,3.6447951523258047e9
34.5677,0.0,0.0,0.0,0.0,0.0,21.894758174969358,3.437376169119894e9,3.437376147225136e9
32.9349,0.0,0.0,0.0,0.0,0.0,23.744907049572568,3.0695512159182587e9,3.069551192173352e9
30.6256,0.0,0.0,0.0,0.0,0.0,22.141324194170362,2.615519890790988e9,2.615519868649664e9
27.7974,0.0,0.0,0.0,0.0,0.0,10.232879363259013,2.149912197988026e9,2.149912187755147e9
24.6429,0.0,0.0,0.0,0.0,0.0,0.0,1.7276700779711463e9,1.7276700779711463e9
21.3771,0.0,0.0,0.0,0.0,0.0,0.0,1.3776866043535888e9,1.3776866043535888e9
18.2227,0.0,0.0,0.0,0.0,0.0,0.0,1.1071170365252652e9,1.1071170365252652e9
15.3944,0.0,0.0,0.0,0.0,0.0,0.0,9.100247838083013e8,9.100247838083013e8
13.0852,0.0,0.0,0.0,0.0,0.0,0.0,7.754242408735924e8,7.754242408735924e8
9.959,0.0,0.0,0.0,0.0,0.0,0.0,6.243546870202222e8,6.243546870202222e8
8.9658,0.0,0.0,0.0,0.0,0.0,0.0,5.82818162241642e8,5.82818162241642e8
8.9658,0.0,0.0,0.0,0.0,0.0,0.0,5.82818162241642e8,5.82818162241642e8
9.959,0.0,0.0,0.0,0.0,0.0,0.0,6.243546870202222e8,6.243546870202222e8
11.8777,0.0,0.0,0.0,0.0,0.0,0.0,7.131649678471599e8,7.131649678471599e8
14.5912,0.0,0.0,0.0,0.0,0.0,13.163245527670375,8.607449649138567e8,8.607449517506112e8
17.9146,0.0,0.0,0.0,0.0,0.0,21.660130001043314,1.083724270394304e9,1.083724248734174e9
21.6213,0.0,0.0,0.0,0.0,0.0,27.71830173677364,1.4012047089279203e9,1.4012046812096186e9
25.4587,0.0,0.0,0.0,0.0,0.0,31.63534643683637,1.8281795166062455e9,1.828179484970899e9
29.1654,0.0,0.0,0.0,0.0,0.0,28.636346974420345,2.363750464407517e9,2.36375043577117e9
32.4888,0.0,0.0,0.0,0.0,0.0,25.1411261045214,2.9760891458605328e9,2.9760891207194066e9
35.2023,0.0,0.0,0.0,0.0,0.0,22.042985807420383,3.591951179496563e9,3.591951157453577e9
37.121,0.0,0.0,0.0,0.0,0.0,19.833789863388233,4.102882224941582e9,4.1028822051077924e9
38.1142,0.0,0.0,0.0,0.0,0.0,18.70367582108682,4.395288124827085e9,4.395288106123408e9
38.1142,0.0,0.0,0.0,0.0,0.0,18.70367582108682,4.395288124827085e9,4.395288106123408e9
37.121,0.0,0.0,0.0,0.0,0.0,19.833789863388233,4.102882224941582e9,4.1028822051077924e9
35.2023,0.0,0.0,0.0,0.0,0.0,22.042985807420383,3.591951179496563e9,3.591951157453577e9
32.4888,0.0,0.0,0.0,0.0,0.0,23.271435423190194,2.9760891458605328e9,2.9760891225890975e9
29.1655,0.0,0.0,0.0,0.0,0.0,11.00947306235907,2.363766848734006e9,2.363766837724533e9
25.4588,0.0,0.0,0.0,0.0,0.0,0.0,1.828192188624938e9,1.828192188624938e9
21.6213,0.0,0.0,0.0,0.0,0.0,0.0,1.4012047089279203e9,1.4012047089279203e9
17.9146,0.0,0.0,0.0,0.0,0.0,0.0,1.083724270394304e9,1.083724270394304e9
14.5912,0.0,0.0,0.0,0.0,0.0,0.0,8.607449649138567e8,8.607449649138567e8
11.8777,0.0,0.0,0.0,0.0,0.0,0.0,7.131649678471599e8,7.131649678471599e8
12.0478,0.0,0.0,0.0,0.0,0.0,0.0,7.216232574703431e8,7.216232574703431e8
11.2154,0.0,0.0,0.0,0.0,0.0,0.0,6.811657218905058e8,6.811657218905058e8
11.2154,0.0,0.0,0.0,0.0,0.0,0.0,6.811657218905058e8,6.811657218905058e8
12.0478,0.0,0.0,0.0,0.0,0.0,0.0,7.216232574703431e8,7.216232574703431e8
13.6559,0.0,0.0,0.0,0.0,0.0,0.0,8.067131854667336e8,8.067131854667336e8
15.9301,0.0,0.0,0.0,0.0,0.0,12.78284135089842,9.444509265804915e8,9.444509137976502e8
18.7153,0.0,0.0,0.0,0.0,0.0,22.79351437090121,1.1455716869375014e9,1.1455716641439872e9
21.8219,0.0,0.0,0.0,0.0,0.0,29.19193076734098,1.4208238869194381e9,1.4208238577275074e9
25.0381,0.0,0.0,0.0,0.0,0.0,34.81419751831196,1.775650618906482e9,1.7756505840922844e9
28.1447,0.0,0.0,0.0,0.0,0.0,32.87847036340361,2.2022950138634615e9,2.202294980984991e9
30.9299,0.0,0.0,0.0,0.0,0.0,30.120640863830243,2.671273586760141e9,2.6712735566395e9
33.2041,0.0,0.0,0.0,0.0,0.0,27.528703355790807,3.1273652887004213e9,3.127365261171718e9
34.8122,0.0,0.0,0.0,0.0,0.0,25.594669024618888,3.4961273601541295e9,3.4961273345594606e9
35.6446,0.0,0.0,0.0,0.0,0.0,24.577059639001646,3.70377829225404e9,3.70377826767698e9
35.6446,0.0,0.0,0.0,0.0,0.0,24.577059639001646,3.70377829225404e9,3.70377826767698e9
34.8122,0.0,0.0,0.0,0.0,0.0,25.594669024618888,3.4961273601541295e9,3.4961273345594606e9
33.2041,0.0,0.0,0.0,0.0,0.0,27.528703355790807,3.1273652887004213e9,3.127365261171718e9
30.93,0.0,0.0,0.0,0.0,0.0,23.651848323603865,2.671292102681869e9,2.6712920790300207e9
28.1447,0.0,0.0,0.0,0.0,0.0,10.734885656047751,2.2022950138634615e9,2.202295003128576e9
25.0381,0.0,0.0,0.0,0.0,0.0,0.0,1.775650618906482e9,1.775650618906482e9
21.8219,0.0,0.0,0.0,0.0,0.0,0.0,1.4208238869194381e9,1.4208238869194381e9
18.7154,0.0,0.0,0.0,0.0,0.0,0.0,1.1455796274628701e9,1.1455796274628701e9
15.9301,0.0,0.0,0.0,0.0,0.0,0.0,9.444509265804915e8,9.444509265804915e8
13.6559,0.0,0.0,0.0,0.0,0.0,0.0,8.067131854667336e8,8.067131854667336e8
14.326,0.0,0.0,0.0,0.0,0.0,0.0,8.450670635223887e8,8.450670635223887e8
13.6638,0.0,0.0,0.0,0.0,0.0,0.0,8.071550515019023e8,8.071550515019023e8
13.6638,0.0,0.0,0.0,0.0,0.0,0.0,8.071550515019023e8,8.071550515019023e8
14.326,0.0,0.0,0.0,0.0,0.0,0.0,8.450670635223887e8,8.450670635223887e8
15.6051,0.0,0.0,0.0,0.0,0.0,0.0,9.234128677755095e8,9.234128677755095e8
17.4141,0.0,0.0,0.0,0.0,0.0,12.511150089067355,1.0467723643171173e9,1.0467723518059672e9
19.6297,0.0,0.0,0.0,0.0,0.0,23.081444132397102,1.2205299876185842e9,1.2205299645371401e9
22.1008,0.0,0.0,0.0,0.0,0.0,29.17418612319154,1.448558291790306e9,1.4485582626161199e9
24.6592,0.0,0.0,0.0,0.0,0.0,34.113598926666405,1.729623154404346e9,1.7296231202907472e9
27.1303,0.0,0.0,0.0,0.0,0.0,33.822329916705634,2.0527639528737879e9,2.052763919051458e9
29.3459,0.0,0.0,0.0,0.0,0.0,31.854257005588078,2.393509847405476e9,2.393509815551219e9
31.1549,0.0,0.0,0.0,0.0,0.0,29.958286732797294,2.7132608277601213e9,2.7132607978018346e9
32.434,0.0,0.0,0.0,0.0,0.0,28.506742828993843,2.964806072954401e9,2.964806044447658e9
33.0962,0.0,0.0,0.0,0.0,0.0,27.729075275429693,3.104062791062172e9,3.1040627633330965e9
33.0962,0.0,0.0,0.0,0.0,0.0,27.729075275429693,3.104062791062172e9,3.1040627633330965e9
32.434,0.0,0.0,0.0,0.0,0.0,28.506742828993843,2.964806072954401e9,2.964806044447658e9
31.1549,0.0,0.0,0.0,0.0,0.0,29.958286732797294,2.7132608277601213e9,2.7132607978018346e9
29.3459,0.0,0.0,0.0,0.0,0.0,23.677572097271565,2.393509847405476e9,2.393509823727904e9
27.1303,0.0,0.0,0.0,0.0,0.0,10.695698277198229,2.0527639528737879e9,2.0527639421780896e9
24.6592,0.0,0.0,0.0,0.0,0.0,0.0,1.729623154404346e9,1.729623154404346e9
22.1009,0.0,0.0,0.0,0.0,0.0,0.0,1.448568332466066e9,1.448568332466066e9
19.6297,0.0,0.0,0.0,0.0,0.0,0.0,1.2205299876185842e9,1.2205299876185842e9
17.4142,0.0,0.0,0.0,0.0,0.0,0.0,1.0467796200153911e9,1.0467796200153911e9
15.6052,0.0,0.0,0.0,0.0,0.0,0.0,9.234192684079523e8,9.234192684079523e8
13.3601,0.0,0.0,0.0,0.0,0.0,0.0,7.903413202891995e8,7.903413202891995e8
12.6588,0.0,0.0,0.0,0.0,0.0,0.0,7.528413321951212e8,7.528413321951212e8
12.6588,0.0,0.0,0.0,0.0,0.0,0.0,7.528413321951212e8,7.528413321951212e8
13.3601,0.0,0.0,0.0,0.0,0.0,0.0,7.903413202891995e8,7.903413202891995e8
14.715,0.0,0.0,0.0,0.0,0.0,0.0,8.681629388797145e8,8.681629388797145e8
16.6311,0.0,0.0,0.0,0.0,0.0,12.046916299586007,9.914746158965373e8,9.91474603849621e8
18.9778,0.0,0.0,0.0,0.0,0.0,22.37715067183685,1.1666062768574634e9,1.1666062544803126e9
21.5951,0.0,0.0,0.0,0.0,0.0,28.629463070396394,1.3986623664669242e9,1.3986623378374612e9
24.3049,0.0,0.0,0.0,0.0,0.0,33.830060196051235,1.6876640440859177e9,1.6876640102558575e9
26.9223,0.0,0.0,0.0,0.0,0.0,34.859281702833954,2.023380633322161e9,2.0233805984628792e9
29.2689,0.0,0.0,0.0,0.0,0.0,32.83611787101558,2.380769157229401e9,2.3807691243932834e9
31.185,0.0,0.0,0.0,0.0,0.0,30.840593956285616,2.7189276113863196e9,2.718927580545726e9
32.5399,0.0,0.0,0.0,0.0,0.0,29.297798395828146,2.9866490908492627e9,2.986649061551464e9
33.2412,0.0,0.0,0.0,0.0,0.0,28.468206627673894,3.1354178958529377e9,3.1354178673847313e9
33.2412,0.0,0.0,0.0,0.0,0.0,28.468206627673894,3.1354178958529377e9,3.1354178673847313e9
32.5399,0.0,0.0,0.0,0.0,0.0,29.297798395828146,2.9866490908492627e9,2.986649061551464e9
31.185,0.0,0.0,0.0,0.0,0.0,30.840593956285616,2.7189276113863196e9,2.718927580545726e9
29.269,0.0,0.0,0.0,0.0,0.0,22.962667743156338,2.380785659520888e9,2.38078563655822e9
26.9223,0.0,0.0,0.0,0.0,0.0,10.328638916399226,2.023380633322161e9,2.023380622993522e9
24.3049,0.0,0.0,0.0,0.0,0.0,0.0,1.6876640440859177e9,1.6876640440859177e9
21.5952,0.0,0.0,0.0,0.0,0.0,0.0,1.3986720612892787e9,1.3986720612892787e9
18.9778,0.0,0.0,0.0,0.0,0.0,0.0,1.1666062768574634e9,1.1666062768574634e9
16.6311,0.0,0.0,0.0,0.0,0.0,0.0,9.914746158965373e8,9.914746158965373e8
14.715,0.0,0.0,0.0,0.0,0.0,0.0,8.681629388797145e8,8.681629388797145e8
13.2217,0.0,0.0,0.0,0.0,0.0,0.0,7.827957029502001e8,7.827957029502001e8
12.59,0.0,0.0,0.0,0.0,0.0,0.0,7.492596897991216e8,7.492596897991216e8
12.59,0.0,0.0,0.0,0.0,0.0,0.0,7.492596897991216e8,7.492596897991216e8
13.2217,0.0,0.0,0.0,0.0,0.0,0.0,7.827957029502001e8,7.827957029502001e8
14.4422,0.0,0.0,0.0,0.0,0.0,0.0,8.519010312362186e8,8.519010312362186e8
16.1681,0.0,0.0,0.0,0.0,0.0,10.895711889414917,9.601606665557134e8,9.601606556600015e8
18.2819,0.0,0.0,0.0,0.0,0.0,20.80025991377075,1.1116693488984308e9,1.111669328098171e9
20.6396,0.0,0.0,0.0,0.0,0.0,26.751193914806553,1.309029619512179e9,1.309029592760985e9
23.0804,0.0,0.0,0.0,0.0,0.0,31.578038098667935,1.550332583773071e9,1.5503325521950328e9
25.4381,0.0,0.0,0.0,0.0,0.0,35.643257292692006,1.8255709526081598e9,1.8255709169649024e9
27.5519,0.0,0.0,0.0,0.0,0.0,34.71173326939901,2.113637168177039e9,2.1136371334653056e9
29.2778,0.0,0.0,0.0,0.0,0.0,33.16498944405551,2.3822383091951885e9,2.382238276030199e9
30.4983,0.0,0.0,0.0,0.0,0.0,31.917594910786196,2.5925426833658857e9,2.592542651448291e9
31.13,0.0,0.0,0.0,0.0,0.0,31.231366484415172,2.7085819508025203e9,2.7085819195711536e9
31.13,0.0,0.0,0.0,0.0,0.0,31.231366484415172,2.7085819508025203e9,2.7085819195711536e9
30.4983,0.0,0.0,0.0,0.0,0.0,31.917594910786196,2.5925426833658857e9,2.592542651448291e9
29.2779,0.0,0.0,0.0,0.0,0.0,29.35910949770155,2.382254821670084e9,2.3822547923109746e9
27.5519,0.0,0.0,0.0,0.0,0.0,21.374788529233076,2.113637168177039e9,2.1136371468022504e9
25.4381,0.0,0.0,0.0,0.0,0.0,9.530309872414131,1.8255709526081598e9,1.8255709430778499e9
23.0804,0.0,0.0,0.0,0.0,0.0,0.0,1.550332583773071e9,1.550332583773071e9
20.6396,0.0,0.0,0.0,0.0,0.0,0.0,1.309029619512179e9,1.309029619512179e9
18.2819,0.0,0.0,0.0,0.0,0.0,0.0,1.1116693488984308e9,1.1116693488984308e9
16.1681,0.0,0.0,0.0,0.0,0.0,0.0,9.601606665557134e8,9.601606665557134e8
14.4422,0.0,0.0,0.0,0.0,0.0,0.0,8.519010312362186e8,8.519010312362186e8
11.5883,0.0,0.0,0.0,0.0,0.0,0.0,6.990016380856856e8,6.990016380856856e8
10.7998,0.0,0.0,0.0,0.0,0.0,0.0,6.618231865867872e8,6.618231865867872e8
10.7998,0.0,0.0,0.0,0.0,0.0,0.0,6.618231865867872e8,6.618231865867872e8
11.5883,0.0,0.0,0.0,0.0,0.0,0.0,6.990016380856856e8,6.990016380856856e8
13.1116,0.0,0.0,0.0,0.0,0.0,0.0,7.768444953986605e8,7.768444953986605e8
15.2658,0.0,0.0,0.0,0.0,0.0,13.34102046437364,9.019489854858758e8,9.019489721448554e8
17.9041,0.0,0.0,0.0,0.0,0.0,21.563896952912796,1.0829358179051013e9,1.0829357963412044e9
20.8468,0.0,0.0,0.0,0.0,0.0,26.915475017568983,1.3279655691066015e9,1.3279655421911263e9
23.8932,0.0,0.0,0.0,0.0,0.0,31.857090754065347,1.640184082438435e9,1.6401840505813444e9
26.8359,0.0,0.0,0.0,0.0,0.0,31.218633287284334,2.0112992408805983e9,2.0112992096619651e9
29.4742,0.0,0.0,0.0,0.0,0.0,28.971674401393415,2.414890446715913e9,2.4148904177442384e9
31.6284,0.0,0.0,0.0,0.0,0.0,26.7791965481183,2.8037889196308017e9,2.803788892851605e9
33.1517,0.0,0.0,0.0,0.0,0.0,25.107052208320944,3.1160270159595137e9,3.1160269908524613e9
33.9402,0.0,0.0,0.0,0.0,0.0,24.2170029033113,3.2910723477490654e9,3.2910723235320625e9
33.9402,0.0,0.0,0.0,0.0,0.0,24.2170029033113,3.2910723477490654e9,3.2910723235320625e9
33.1517,0.0,0.0,0.0,0.0,0.0,25.107052208320944,3.1160270159595137e9,3.1160269908524613e9
31.6284,0.0,0.0,0.0,0.0,0.0,26.7791965481183,2.8037889196308017e9,2.803788892851605e9
29.4743,0.0,0.0,0.0,0.0,0.0,24.936261047695226,2.4149071855189633e9,2.414907160582702e9
26.8359,0.0,0.0,0.0,0.0,0.0,12.125906396275926,2.0112992408805983e9,2.0112992287546918e9
23.8933,0.0,0.0,0.0,0.0,0.0,0.0,1.640195451367564e9,1.640195451367564e9
20.8468,0.0,0.0,0.0,0.0,0.0,0.0,1.3279655691066015e9,1.3279655691066015e9
17.9041,0.0,0.0,0.0,0.0,0.0,0.0,1.0829358179051013e9,1.0829358179051013e9
15.2658,0.0,0.0,0.0,0.0,0.0,0.0,9.019489854858758e8,9.019489854858758e8
13.1116,0.0,0.0,0.0,0.0,0.0,0.0,7.768444953986605e8,7.768444953986605e8
11.767,0.0,0.0,0.0,0.0,0.0,0.0,7.077136946484759e8,7.077136946484759e8
10.9353,0.0,0.0,0.0,0.0,0.0,0.0,6.68068407553532e8,6.68068407553532e8
10.9353,0.0,0.0,0.0,0.0,0.0,0.0,6.68068407553532e8,6.68068407553532e8
11.767,0.0,0.0,0.0,0.0,0.0,0.0,7.077136946484759e8,7.077136946484759e8
13.3738,0.0,0.0,0.0,0.0,0.0,0.0,7.910921940672541e8,7.910921940672541e8
15.6462,0.0,0.0,0.0,0.0,0.0,13.327071470898716,9.260472692973238e8,9.260472559702524e8
18.4292,0.0,0.0,0.0,0.0,0.0,22.409249745377224,1.123077698242456e9,1.1230776758332062e9
21.5332,0.0,0.0,0.0,0.0,0.0,28.35962295479469,1.392674147880332e9,1.392674119520709e9
24.7468,0.0,0.0,0.0,0.0,0.0,33.69803274697047,1.7401573223083045e9,1.7401572886102717e9
27.8508,0.0,0.0,0.0,0.0,0.0,31.79162892727137,2.1578846412995424e9,2.1578846095079136e9
30.6338,0.0,0.0,0.0,0.0,0.0,29.102157102721318,2.6170069243466945e9,2.6170068952445374e9
32.9062,0.0,0.0,0.0,0.0,0.0,26.572108187810002,3.06345092796784e9,3.063450901395732e9
34.513,0.0,0.0,0.0,0.0,0.0,24.68484105406345,3.4243679815001745e9,3.4243679568153334e9
35.3447,0.0,0.0,0.0,0.0,0.0,23.692451397405705,3.627580781582222e9,3.6275807578897705e9
35.3447,0.0,0.0,0.0,0.0,0.0,23.692451397405705,3.627580781582222e9,3.6275807578897705e9
34.513,0.0,0.0,0.0,0.0,0.0,24.68484105406345,3.4243679815001745e9,3.4243679568153334e9
32.9062,0.0,0.0,0.0,0.0,0.0,26.572108187810002,3.06345092796784e9,3.063450901395732e9
30.6339,0.0,0.0,0.0,0.0,0.0,24.07528520125811,2.6170250641192665e9,2.617025040043981e9
27.8509,0.0,0.0,0.0,0.0,0.0,11.488446197993882,2.157899598667937e9,2.1578995871794906e9
24.7468,0.0,0.0,0.0,0.0,0.0,0.0,1.7401573223083045e9,1.7401573223083045e9
21.5333,0.0,0.0,0.0,0.0,0.0,0.0,1.3926838011953778e9,1.3926838011953778e9
18.4292,0.0,0.0,0.0,0.0,0.0,0.0,1.123077698242456e9,1.123077698242456e9
15.6462,0.0,0.0,0.0,0.0,0.0,0.0,9.260472692973238e8,9.260472692973238e8
13.3738,0.0,0.0,0.0,0.0,0.0,0.0,7.910921940672541e8,7.910921940672541e8
13.2442,0.0,0.0,0.0,0.0,0.0,0.0,7.84017488867222e8,7.84017488867222e8
12.4949,0.0,0.0,0.0,0.0,0.0,0.0,7.443369403209671e8,7.443369403209671e8
12.4949,0.0,0.0,0.0,0.0,0.0,0.0,7.443369403209671e8,7.443369403209671e8
13.2442,0.0,0.0,0.0,0.0,0.0,0.0,7.84017488867222e8,7.84017488867222e8
14.6917,0.0,0.0,0.0,0.0,0.0,0.0,8.667619587632382e8,8.667619587632382e8
16.7388,0.0,0.0,0.0,0.0,0.0,13.608783576560452,9.989038632637935e8,9.989038496550099e8
19.246,0.0,0.0,0.0,0.0,0.0,23.402587483256994,1.1884965716084332e9,1.1884965482058458e9
22.0425,0.0,0.0,0.0,0.0,0.0,29.435822879727862,1.442716409724576e9,1.442716380288753e9
24.9375,0.0,0.0,0.0,0.0,0.0,34.62525905076859,1.7633119685460296e9,1.7633119339207704e9
27.734,0.0,0.0,0.0,0.0,0.0,32.78806111928298,2.140485023900631e9,2.1404849911125698e9
30.2412,0.0,0.0,0.0,0.0,0.0,30.40173951560626,2.5467506994847727e9,2.546750669083033e9
32.2883,0.0,0.0,0.0,0.0,0.0,28.14596861260646,2.9350147255135837e9,2.935014697367615e9
33.7358,0.0,0.0,0.0,0.0,0.0,26.447510848825576,3.2447734248386436e9,3.244773398391133e9
34.4851,0.0,0.0,0.0,0.0,0.0,25.547705041680697,3.417752061839238e9,3.417752036291533e9
34.4851,0.0,0.0,0.0,0.0,0.0,25.547705041680697,3.417752061839238e9,3.417752036291533e9
33.7358,0.0,0.0,0.0,0.0,0.0,26.447510848825576,3.2447734248386436e9,3.244773398391133e9
