Time,co2_maintn_mba,co2_growth,co2_maintn_mbd,mom_dom,pomo_mom
15362.0,9.728841278081966e-7,6.241445765328759e-6,2.156255810503308e-9,2.8685240388425486e-6,2.0464364024460838e-7
15363.0,9.670583862225133e-7,6.3611025377655824e-6,2.152141767481293e-9,2.9110276839321008e-6,2.0902173820136721e-7
15364.0,9.657695859405416e-7,6.352625086082086e-6,2.148086422044414e-9,2.9076547216862764e-6,2.0877604734358007e-7
15365.0,9.69145632393398e-7,6.217461802893312e-6,2.1439414324624984e-9,2.858471171334149e-6,2.039161977927004e-7
15366.0,9.581805635976028e-7,6.464490432205951e-6,2.140093080975538e-9,2.9481517692123493e-6,2.130668123057137e-7
15367.0,9.463525803524231e-7,6.7115450896089155e-6,2.1365581913415876e-9,3.0400558218366196e-6,2.225401811812734e-7
15368.0,9.280934878825068e-7,7.090030614144476e-6,2.1334241842236937e-9,3.184125197833399e-6,2.3753617059944593e-7
15369.0,9.206648085864052e-7,7.206167724470602e-6,2.130454260501423e-9,3.230880322302984e-6,2.425060355892773e-7
15370.0,9.189374398979817e-7,7.192647376592975e-6,2.127523140609128e-9,3.228257422944202e-6,2.4230677076995754e-7
15371.0,9.287160272827767e-7,6.920811943613566e-6,2.1244122173295513e-9,3.1264912499797524e-6,2.3176537340934004e-7
15372.0,9.213385607222762e-7,7.038427364054207e-6,2.1214252290174693e-9,3.1735441095242295e-6,2.3673777812053313e-7
15373.0,9.081532633836669e-7,7.108238171410287e-6,2.118604872956584e-9,3.200706887300289e-6,2.388561669164977e-7
15374.0,9.180147382120258e-7,7.013035521894615e-6,2.115699472911252e-9,3.1686448827165386e-6,2.3636942176829727e-7
15375.0,9.106205136227134e-7,7.127549672050903e-6,2.1129116300015273e-9,3.2154975220444744e-6,2.4134073270907857e-7
15376.0,9.140684976086383e-7,7.3329030222966384e-6,2.1102364080912616e-9,3.2639238323668003e-6,2.4649989439588814e-7
15377.0,8.897026943088901e-7,7.1374340031532726e-6,2.1076754448430563e-9,3.1300368062024023e-6,2.3550308999081212e-7
15378.0,8.52132074686647e-7,6.83603240043065e-6,2.105343575623677e-9,2.9406869028317607e-6,2.2353766205561157e-7
15379.0,9.428164609396239e-7,7.74791756673785e-6,2.1027522284921955e-9,3.3079293540324635e-6,2.5134087123092485e-7
15380.0,9.169027879023638e-7,7.5349630725577286e-6,2.1002454720563705e-9,3.17250607113916e-6,2.401492981829337e-7
15381.0,8.680263522951333e-7,7.133304202852183e-6,2.0980332706132613e-9,2.939879962158752e-6,2.2548040457761635e-7
15382.0,8.70639102028456e-7,6.984500745071691e-6,2.0957076041709954e-9,2.959394227300394e-6,2.2458074722867105e-7
15383.0,8.708247260255906e-7,6.985989870638494e-6,2.093399508928676e-9,2.9451024151267127e-6,2.236840971952495e-7
15384.0,8.734150004546875e-7,7.177587266911937e-6,2.091244093943218e-9,2.920700009210255e-6,2.242489575162949e-7
15385.0,8.468342616055682e-7,6.793531920810753e-6,2.089208675889853e-9,2.815459629972526e-6,2.1587462431495105e-7
15386.0,7.944814828813072e-7,5.920493212324621e-6,2.087245214411234e-9,2.6388345492136263e-6,1.9941557753655886e-7
15387.0,7.179084863551427e-7,5.091416535886756e-6,2.086560666616658e-9,2.3352927455815306e-6,1.7851237035303263e-7
15388.0,7.118657369589943e-7,4.8026952543354315e-6,2.0862877643089925e-9,2.216785835645739e-6,1.6826339077921056e-7
15389.0,6.88568402490891e-7,4.645516741760004e-6,2.086891054450177e-9,2.1432102905262844e-6,1.643268564792662e-7
15390.0,6.311715702533314e-7,4.049221291366584e-6,2.0914925599350854e-9,1.8742763768506187e-6,1.466971820461372e-7
15391.0,6.226508205122844e-7,3.893763902992793e-6,2.0972022047466085e-9,1.8087025587323077e-6,1.415517187834771e-7
15392.0,6.789802839507424e-7,4.035003326496305e-6,2.0991407812605513e-9,1.8975059604979047e-6,1.4251105635792475e-7
15393.0,6.961216989540067e-7,4.353216046912204e-6,2.0997403492883853e-9,2.0349321346812687e-6,1.5299642469263565e-7
15394.0,6.83352758567964e-7,4.610328718209452e-6,2.100413816670258e-9,2.1338711504919785e-6,1.636243665147213e-7
15395.0,6.863519119904371e-7,4.514675588737466e-6,2.1010682550894416e-9,2.098141907708461e-6,1.5983849430902136e-7
15396.0,6.421098629021253e-7,4.223660883998786e-6,2.104208056529048e-9,1.9589909108065957e-6,1.5257442751533475e-7
15397.0,6.595059484297922e-7,4.3380886014704045e-6,2.1062572104633207e-9,2.016004618245354e-6,1.5548535416680636e-7
15398.0,6.179656635445537e-7,4.275753352906565e-6,2.113304398540873e-9,1.8802313127723677e-6,1.5215537173445898e-7
15399.0,5.863001347189863e-7,3.8565564685513334e-6,2.1217433755666832e-9,1.7807834355611544e-6,1.4337185939633165e-7
15400.0,6.345700399456943e-7,4.281209729814802e-6,2.126050589085696e-9,1.953192656176601e-6,1.5398208912013504e-7
15401.0,7.288704226447076e-7,5.300186287248398e-6,2.1263571583524715e-9,2.2772501992580262e-6,1.7680513395608072e-7
15402.0,7.239995036602241e-7,5.6668418377147075e-6,2.1289809643670628e-9,2.2123562034132943e-6,1.7924463103284222e-7
15403.0,7.498031269857144e-7,5.728008217188326e-6,2.129542748058208e-9,2.321875208408691e-6,1.8316483010712236e-7
15404.0,7.699487931367352e-7,5.881908003813219e-6,2.1292551060313244e-9,2.394907036508165e-6,1.871527283761388e-7
15405.0,7.506318337370712e-7,5.875296679951909e-6,2.1303944271147607e-9,2.3007951318547395e-6,1.839834797622133e-7
15406.0,6.500794930948057e-7,5.2151123161110855e-6,2.1414838250082618e-9,1.9173472803019412e-6,1.6544222405177542e-7
15407.0,6.440326216465136e-7,5.292558912085857e-6,2.1542407088242792e-9,1.8927331643710677e-6,1.6612156431571003e-7
15408.0,5.441041954584126e-7,4.471362803664459e-6,2.1708249610436355e-9,1.5516889287525146e-6,1.4825420074944425e-7
15409.0,5.764941541095493e-7,4.624790960486883e-6,2.1864631509842962e-9,1.6791658340378985e-6,1.5291448506065153e-7
15410.0,4.884920674622721e-7,3.7317616795008637e-6,2.2033063501986855e-9,1.3946841916591107e-6,1.3451869693104538e-7
15411.0,4.705687195261526e-7,3.4218728006422575e-6,2.220098989602939e-9,1.350927182872341e-6,1.286808966895944e-7
15412.0,4.685905840964858e-7,3.407488232476359e-6,2.2368409687954806e-9,1.3501309583332205e-6,1.286098279249389e-7
15413.0,4.0821674561777907e-7,2.9684628846617255e-6,2.254035565893107e-9,1.1503894086009173e-6,1.1865579318812516e-7
15414.0,3.996983167620674e-7,2.8346657798411666e-6,2.2711758307578193e-9,1.1315217167427156e-6,1.1597055882015337e-7
15415.0,4.110703926839078e-7,3.0633054666628207e-6,2.288320742957592e-9,1.1669881926821215e-6,1.211296507221291e-7
15416.0,3.369431959615529e-7,2.63729987404014e-6,2.3058999658238345e-9,9.212512169498986e-7,1.1236907462124873e-7
15417.0,2.0207194239141156e-7,1.6605954786140681e-6,2.3240846076906554e-9,5.012545307849343e-7,9.493695861430606e-8
15418.0,1.5184935424858643e-8,1.2478741388412855e-7,2.3429907334645307e-9,0.0,2.935291549719223e-8
15419.0,1.530273145609503e-8,1.288648103224196e-7,2.3618642578865005e-9,0.0,2.998404268588792e-8
15420.0,1.511408700172254e-8,1.2727622910077076e-7,2.3806355279806626e-9,0.0,2.997371345311009e-8
15421.0,2.822043808954916e-7,2.376452473245802e-6,2.3982463081504357e-9,7.653503449593833e-7,1.0971450147730709e-7
15422.0,7.707259448328869e-8,6.490308803785415e-7,2.4164831782721392e-9,1.4179315923318216e-7,7.87465176957867e-8
15423.0,3.866581877689265e-7,3.2560614534346684e-6,2.4334420489443377e-9,1.1223115714273315e-6,1.27714372952456e-7
15424.0,7.475112348340924e-8,6.142929899561705e-7,2.4514577884361385e-9,1.3948435384286162e-7,7.699899435437519e-8
15425.0,3.7618660536877665e-7,3.0914424268785363e-6,2.468233175563068e-9,1.1039641761303605e-6,1.2487174365766801e-7
15426.0,3.204167918111957e-7,2.698240455916913e-6,2.485118203564905e-9,5.070611590666589e-7,9.667168814128782e-8
15427.0,7.361000254991271e-7,6.198722785956739e-6,2.4995277754185253e-9,1.6426525714858466e-6,1.5448041973928655e-7
15428.0,8.346197004265355e-7,7.028360243751262e-6,2.5133673269705857e-9,1.641872421942174e-6,1.544153852223308e-7
15429.0,9.839218192870638e-7,8.28563835014018e-6,2.5240588250838464e-9,1.9022131330659005e-6,1.6815201011839463e-7
15430.0,1.0724730588619653e-6,9.03133128243625e-6,2.53435599931018e-9,1.901327113252564e-6,1.680843431717004e-7
15431.0,1.1076582811107883e-6,9.32762720870638e-6,2.5470418810450716e-9,1.639579761474424e-6,1.542294751660862e-7
15432.0,1.1916201336880127e-6,1.003467276052344e-5,2.5595619943683687e-9,1.6388406309713216e-6,1.54171938948221e-7
15433.0,1.3241529726294527e-6,1.1700412878167304e-5,2.5715370043358734e-9,1.764856534586399e-6,1.6485683639338218e-7
15434.0,1.4169789436298307e-6,1.3132747527621667e-5,2.584176215306929e-9,1.6544120401358254e-6,1.631021337507281e-7
15435.0,1.4212155418217827e-6,1.3810673960099351e-5,2.597563976310182e-9,1.0482967179831141e-6,1.3510622921062615e-7
15436.0,1.6892158904966179e-6,1.76143895336477e-5,2.6102186787213475e-9,1.7823667897061487e-6,1.8092285446184703e-7
15437.0,1.7257100399982018e-6,1.8849716377158436e-5,2.6233911652341443e-9,1.3168504943347248e-6,1.5994398873665648e-7
15438.0,1.7053441116514346e-6,1.820466090613749e-5,2.6364851616400285e-9,8.843406770521264e-7,1.3458543635425335e-7
15439.0,1.7500926346340132e-6,1.7006539870735874e-5,2.6487703895508397e-9,1.2227600022205857e-6,1.443631748522119e-7
15440.0,1.800702345822149e-6,1.7093413350685257e-5,2.6607564759366955e-9,1.204541834521276e-6,1.4141243957303896e-7
15441.0,1.9400214802281365e-6,1.7980374664378048e-5,2.671989200703465e-9,1.5580057785642963e-6,1.580581337085661e-7
15442.0,1.833594366305114e-6,1.699399415143684e-5,2.6839041142718437e-9,5.365996099539245e-7,1.0493427888136695e-7
15443.0,2.08555560869825e-6,2.0266404137733457e-5,2.6955535097342686e-9,1.3684064055999633e-6,1.521223366248056e-7
15444.0,2.182862675226226e-6,2.2232055451578045e-5,2.707463352799871e-9,1.0793209890324613e-6,1.4088658719582048e-7
15445.0,2.2345243688118233e-6,2.070986623467426e-5,2.7184265102355182e-9,1.1858178955533579e-6,1.384949467472292e-7
15446.0,2.4430748305613367e-6,2.211457954225815e-5,2.728393084120253e-9,1.5342254390596694e-6,1.5485556863392318e-7
15447.0,2.6160708604380753e-6,2.4246089385416005e-5,2.7352257859756707e-9,2.0722628648497977e-6,1.859663594186664e-7
15448.0,2.5803168504574783e-6,2.4494010685852834e-5,2.745340592894256e-9,1.6780743432499491e-6,1.6673893397227295e-7
15449.0,2.5893775586277825e-6,2.5162298166234596e-5,2.756363495877281e-9,1.4944260835061262e-6,1.590030861498357e-7
15450.0,2.6562274814602457e-6,2.643209846875067e-5,2.7678629939346073e-9,1.063713269694881e-6,1.3819836875980493e-7
15451.0,2.670980836128676e-6,2.6578908983310204e-5,2.7795408425987307e-9,5.615413151330658e-7,1.1191981639811849e-7
15452.0,2.6537168934721403e-6,2.57875161927741e-5,2.7912157627428845e-9,1.5442769344761166e-7,8.917046921524119e-8
15453.0,2.7507511090110267e-6,2.7372702332118666e-5,2.8030581182076025e-9,0.0,3.465039967272892e-8
15454.0,3.0895411731270185e-6,3.298105586318384e-5,2.8148881327029224e-9,8.850318685505859e-7,1.3504795429498806e-7
15455.0,3.1624262670281495e-6,3.3759109049351166e-5,2.8266333165770825e-9,8.855244211321099e-7,1.3515135263024696e-7
15456.0,3.1301775106463192e-6,3.188028307037654e-5,2.8380721142759137e-9,8.599615083366155e-7,1.2977747781901995e-7
15457.0,3.185493943558935e-6,3.1698824809037287e-5,2.8492837455931406e-9,1.0667403224215442e-6,1.3879190961234347e-7
15458.0,3.1932556058266993e-6,3.25227218851246e-5,2.8610144631398294e-9,0.0,5.666732188027804e-8
15459.0,3.2403981029099663e-6,3.224517566055119e-5,2.872563033748861e-9,1.5730292368495317e-7,9.150017832755588e-8
15460.0,3.2994426771613126e-6,3.283272774769362e-5,2.8841712052848577e-9,0.0,3.4830368334814224e-8
15461.0,3.555271373195442e-6,3.795275647660595e-5,2.896189984608273e-9,0.0,3.7083682849994056e-8
15462.0,3.8048706553619314e-6,4.1560129478889784e-5,2.907995753744598e-9,9.022860090846929e-7,1.3870218340859897e-7
15463.0,3.883324982228071e-6,4.441561714945341e-5,2.92029665661982e-9,0.0,6.30448428980607e-8
15464.0,3.86896418163364e-6,4.3255275587287066e-5,2.9324026191730295e-9,0.0,3.875530350082206e-8
15465.0,4.155559949411375e-6,4.975065332945836e-5,2.9447451490788722e-9,1.7778431865207194e-7,1.0833247106290015e-7
15466.0,4.183941979782087e-6,4.89717026954806e-5,2.956695181942989e-9,6.28628749382641e-7,1.3079008282043614e-7
15467.0,4.1087072787953755e-6,4.699343225439845e-5,2.9685400587099027e-9,1.7308799437411206e-7,1.043627331647358e-7
15468.0,4.259532544547218e-6,4.871849963628283e-5,2.9801098394486614e-9,9.348482711003104e-7,1.455374073669531e-7
15469.0,4.207232014975208e-6,4.812031114862985e-5,2.991903055619269e-9,0.0,6.354101420570745e-8
15470.0,4.61787427870766e-6,5.405074146696385e-5,3.0011650406225565e-9,2.2998555875789285e-6,2.2480778264162345e-7
15471.0,4.883377034844398e-6,5.981887308465478e-5,3.0079960468171913e-9,2.5779401133449813e-6,2.465507222511335e-7
15472.0,5.134389268419711e-6,6.579763279375254e-5,3.0120715668621033e-9,2.833689445175833e-6,2.6758949254665695e-7
15473.0,5.0112884292272226e-6,6.138572229823616e-5,3.0129522190029045e-9,2.9487299279577936e-6,2.6920909853250216e-7
15474.0,4.9206592323245285e-6,5.759474250733259e-5,3.0108137928990447e-9,3.0587562772991385e-6,2.7064248247889273e-7
15475.0,5.238334090101284e-6,6.416691561493855e-5,3.0046653335338866e-9,3.4524601981465937e-6,3.009587498877702e-7
15476.0,5.43434026475561e-6,6.807654343763052e-5,2.996838342993472e-9,3.7144443740687263e-6,3.2099090862751e-7
15477.0,5.711470081259939e-6,7.486886079795836e-5,2.988701503887562e-9,3.9286687347653295e-6,3.413401094390415e-7
15478.0,6.016997161181781e-6,8.129271759172079e-5,2.9800990646983417e-9,4.549918135735674e-6,3.9592149236497943e-7
15479.0,6.278115243961814e-6,8.246255543118852e-5,2.971610476103458e-9,4.687926429830669e-6,4.120230294231695e-7
15480.0,6.409156385513865e-6,8.349838740712802e-5,2.9631954675899987e-9,4.762235959801906e-6,4.211586476892691e-7
15481.0,6.404447912434114e-6,8.43968008958189e-5,2.9547652461985735e-9,4.771344276928921e-6,4.220582563472646e-7
15482.0,6.537567519143218e-6,8.539592535633597e-5,2.9464059825682273e-9,4.847940535226343e-6,4.311882563667428e-7
15483.0,6.389774281125125e-6,8.613344191519794e-5,2.9379465954713714e-9,4.7894523321268905e-6,4.238491712829349e-7
15484.0,6.118466684813916e-6,8.572620154453582e-5,2.929295914701818e-9,4.665537599380141e-6,4.0866324116752804e-7
15485.0,6.122063755616793e-6,8.577660031803615e-5,2.9206271539600986e-9,4.6731261739028585e-6,4.0941976408088907e-7
15486.0,6.248071916352077e-6,8.845738434411793e-5,2.912036192354067e-9,4.74734812125709e-6,4.182307643382627e-7
15487.0,6.37177432624656e-6,8.935198628591295e-5,2.9035254399188922e-9,4.8214628125132585e-6,4.2706458160422307e-7
15488.0,6.358133415425988e-6,9.009865616352194e-5,2.895010705467455e-9,4.829555892415577e-6,4.2787691024826383e-7
15489.0,6.343671893479538e-6,9.083135727456884e-5,2.8864896509720538e-9,4.8374945547761975e-6,4.2867578985925814e-7
15490.0,6.46808933490453e-6,9.166116742744925e-5,2.8780495891490554e-9,4.9138260464554065e-6,4.3783061912195725e-7
15491.0,6.590711364656092e-6,9.247680481248475e-5,2.8696925253457096e-9,4.990031045841519e-6,4.470069614950648e-7
15492.0,6.716156084347853e-6,9.326873546394706e-5,2.8614203210070118e-9,5.068588216628043e-6,4.565103995561616e-7
15493.0,6.842038888273624e-6,9.404174985462498e-5,2.853233226145908e-9,5.1482843063194025e-6,4.6619351695002026e-7
15494.0,6.522593031621732e-6,9.440674543984885e-5,2.8448795708839816e-9,5.015811380919292e-6,4.496116578489978e-7
15495.0,6.4995501474204545e-6,9.500911109586325e-5,2.8365193678261354e-9,5.023685508355753e-6,4.5041590024538686e-7
15496.0,6.620108087939278e-6,9.571150788022433e-5,2.8282445341912856e-9,5.102001781634489e-6,4.599212096936934e-7
15497.0,6.740996020935871e-6,9.639490758859228e-5,2.8200585751793177e-9,5.181436945520346e-6,4.696040620270499e-7
15498.0,6.711626444161593e-6,9.692293700876205e-5,2.8118790739625403e-9,5.189743814809443e-6,4.7045767024974344e-7
15499.0,6.8286237826751575e-6,9.755729184840265e-5,2.803784704898108e-9,5.268934483105214e-6,4.801571196176401e-7
