Time,cPOMh,cPOMo,cMOM,cDOM,cQOM,cMBA,cMBD,cEM,nPOMh,nPOMo,nMOM,nDOM,nQOM,nMBA,nMBD,nEM
1.7565671771058167e-6,0.0003067080763579683,0.0374693377057342,1.0817850858845233,0.019048734574443643,0.21841367116060395,0.02376300949732203,0.027360418379822737,5.697183488313899e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7470020085486038e-6,0.00029335064559682063,0.03746247129391998,1.0822399072234865,0.01905295975694145,0.21912714535199365,0.023792856363700772,0.0272136676522643,5.698448787205677e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6911998864943545e-6,0.00028041330103359283,0.03745576501308184,1.082686629012873,0.018963776165202274,0.21991306703624405,0.02382224437266635,0.027067698639900276,5.7001406988735626e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.752139618831361e-6,0.00026741703086280227,0.03744894013349248,1.0831320107522553,0.019001730859904302,0.22049529487366795,0.023856848987215695,0.026922531719166486,5.7029411645168296e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.741193836890531e-6,0.0002542909605749217,0.037442135875398894,1.0835727386850533,0.019010954298894708,0.22105597926352807,0.02387919369952842,0.026778140591975516,5.7065441596281315e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7373025766331818e-6,0.00024111551117736462,0.03743535213666289,1.0840088647915265,0.019003173732330167,0.2215826573399049,0.02388845351652702,0.026634523857998752,5.71096769741691e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.722488583372206e-6,0.00022777466897508456,0.0374285888142949,1.0844404403176113,0.01898413606315325,0.22206881918713822,0.023876305678991124,0.026491673203662663,5.71623029618023e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.744480706067364e-6,0.00021471192662620323,0.03742184580462358,1.0848675157785617,0.0189566295724921,0.22251088615026715,0.0238620759903636,0.026349595778328332,5.722350985768879e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8162186560000127e-6,0.00020213378120358347,0.03741512300312089,1.0852901409622913,0.018921978090779484,0.22290671685550206,0.02384788036106391,0.026208297799038497,5.729349306601535e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0177874114513107e-6,0.00019045422325435462,0.03740842030491286,1.0857083649324122,0.01888078127193976,0.22325486846381248,0.023843149947313683,0.02606783624930171,5.7372452771050353e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1157424486473176e-6,0.00017914297956972427,0.037401737603240684,1.0861222360308298,0.0188332775854137,0.2235542314755956,0.023830763939021345,0.02592817401072426,5.746059442791578e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1003687208509537e-6,0.00016786643206800447,0.03739507478994224,1.0865318018809607,0.018779521537814692,0.2238038461713091,0.02381664212503235,0.02578924084861354,5.755813017096067e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.115944755639587e-6,0.00015670776406058053,0.037388431756892354,1.086937109391092,0.018719477296392784,0.22400281068680805,0.023804539898753252,0.025651062635533215,5.766527843121372e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2451882750063045e-6,0.00014593647179373802,0.03738180839575565,1.08733820475662,0.0186530680291107,0.22415023796068664,0.02379047373847541,0.025513729278190508,5.7782262529023704e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.299435734997024e-6,0.00013546570861442016,0.03737520459512327,1.0877351334616268,0.01858019207812601,0.22424523500967897,0.02377608954309089,0.025377167847018278,5.7909311674296205e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2759510471870303e-6,0.00012518746549777332,0.03736862024229547,1.0881279402814934,0.018500729328045893,0.22428688828308949,0.02376178964812224,0.025241303147409775,5.8046662802962233e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.257164770912423e-6,0.00011512644407065539,0.03736205522454639,1.0885166692855126,0.018414551943325173,0.22427425569282705,0.02374722321681484,0.02510615125359222,5.8194559952197625e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3844910989512247e-6,0.00010503736249088119,0.037355371527003425,1.0889040677996764,0.018389909828669334,0.22407283549377452,0.02373234004152043,0.024971801954896237,5.8359454307159276e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3905744518837313e-6,9.584938080378907e-5,0.037348854231482355,1.0892847472138725,0.018251338488315404,0.22398555325727562,0.023717463168795857,0.024838231861512447,5.8529547664975756e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.458590425644669e-6,8.706678991268466e-5,0.037342409559277145,1.0896599159073004,0.01812093251688113,0.22382028040965793,0.023702824055468644,0.024705492643171574,5.871096411067189e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.499164430547207e-6,7.874976551042527e-5,0.03733601113702537,1.0900297153588947,0.017990862391177836,0.22358395881007775,0.0236887648740743,0.024573535799608547,5.890397355651157e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.605506148536385e-6,7.121343019521609e-5,0.03732988975846611,1.0903854259367907,0.017780251986444652,0.2234057830938298,0.02367453237866122,0.024442778875150756,5.910197598906026e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6763645527350112e-6,6.389416219362766e-5,0.03732365917442793,1.0907399680086811,0.017670290109612033,0.2229897626258532,0.02365943226201763,0.02431272780238844,5.931862324037325e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6884458306086766e-6,5.71085550696431e-5,0.03731746180286451,1.0910899609419626,0.017539266259652096,0.22252262384241778,0.023644419167676012,0.024183451823482614,5.954770324353767e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6191561573229994e-6,5.0833534489484084e-5,0.037311251625441515,1.0914382819962842,0.017401089064829164,0.22199896989246887,0.023624746941064492,0.024054710556052752,5.9789519114603835e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.628349043277689e-6,4.500542329324844e-5,0.03730510495804805,1.091780257832902,0.017243227851148884,0.22141349722084633,0.02361211288932049,0.02392689868199846,6.004438098159991e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6871676638196005e-6,3.968207547839361e-5,0.03729905584568394,1.0921137619934242,0.017065316333234697,0.22075752733603946,0.023602513475071137,0.02380034018109596,6.0312600358732855e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6837424628800565e-6,3.490338229944153e-5,0.037293057249843636,1.0924418072288231,0.016880292471076357,0.2200270143337593,0.023562640370318664,0.023674764683949637,6.059449645935612e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5074626359589127e-6,3.063365258761446e-5,0.037286993599940456,1.0927717053729653,0.01670633465854006,0.219227769396336,0.023523045501129436,0.023549177059866155,6.089040922677009e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
