Time,T_air,D_air,Wind,Rain,Ca,SWC,P_soil,H_sun,A_net,E_crit,LAI_sl,PAR_sl,RAD_sl,E_sl,P_sl,An_sl,Ag_sl,C_sl,G_sl,T_sl,LAI_sh,PAR_sh,RAD_sh,E_sh,P_sh,An_sh,Ag_sh,C_sh,G_sh,T_sh
223.625,26.30230378,2.351821345,0.625470079,0.0,40.0,0.4041833339548686,-0.037609386984864504,46.12152120144991,7.698418696601217,24.48061024185724,1.2622842161015417,525.5108877433906,127.63212443591537,3.7478881425796917,-0.3846131972284225,14.800203577522833,15.80870515029986,31.446474710014513,0.2805169707976713,298.39797921424224,1.737715783898458,52.70701544342959,16.523214445424536,0.6857999999999929,-0.14890367329165158,2.5396516275557337,3.542215457417835,29.127842289427363,0.03786997326749133,298.2240200496237
223.66666666666666,23.03313632,1.494399614,2.633901246,0.0,40.0,0.4038957870749121,-0.03791366134386534,33.19325226228495,6.729996321753996,24.475759140195326,1.0247707052448112,545.1064254608439,131.04755310894308,2.6095881425796907,-0.29734694181590293,15.768432662660024,16.67290735570916,33.020349523620155,0.366261650482585,295.6739591555865,1.9752292947551886,40.255761150934774,12.407646996114423,0.5041999999999929,-0.13528105289229994,2.040756035588344,2.9313740448041683,31.338167473533105,0.0381960015364708,295.3407882658053
223.70833333333334,22.32546996,1.389111506,1.84652681,0.0,40.0,0.40369384232001476,-0.03812899800337166,20.217654035535517,4.542806796947568,24.47161700944502,0.6825926570102986,599.751751668709,142.2685086179865,2.071588142579691,-0.2562377368845471,16.205338137084905,17.08576909308106,34.3276042975684,0.4631569369636876,295.0979303375191,2.3174073429897017,26.079510541024202,7.455531952980582,0.39539999999999287,-0.12721025932046284,1.1076065594873734,1.964641764488856,33.55811734803654,0.02787464241829402,294.54514139202627
223.75,18.45378087,0.697883998,1.15248604,0.0,40.0,0.40353384578429186,-0.03830057510307133,7.407599240700591,1.7057067008592368,24.468685606643533,0.25802218457377185,865.1928733306725,203.44796893844313,0.42338814257969015,-0.12958003159911508,15.349859136065419,16.09960451271123,34.34732775307299,0.4402376529953194,292.03094431094223,2.741977815426228,13.611194288673712,3.3262743635734227,0.22009999999999294,-0.11393157568331397,0.42178164567340437,1.1123992252616055,37.60634910053713,0.028566922775546136,290.610846864011
223.79166666666666,15.85795632,0.206166543,0.397541752,0.0,40.0,0.4034921123556569,-0.0383454709433489,-5.034713957205426,-0.5948571568108699,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.5948571568108699,0.0,40.0,0.0,288.1732355317218,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.5948571568108699,0.0,40.0,0.0,288.1732355317218
223.83333333333334,15.4133046,0.162442997,0.01,0.0,40.0,0.4034921123556569,-0.0383454709433489,-16.84069176554499,-0.5502175512072713,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.5502175512072713,0.0,40.0,0.0,286.95064147597196,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.5502175512072713,0.0,40.0,0.0,286.95064147597196
223.875,13.59675517,0.0,0.01,0.0,40.0,0.4034921123556569,-0.0383454709433489,-27.591978354604777,-0.4893806652427074,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.4893806652427074,0.0,40.0,0.0,285.1618502943067,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.4893806652427074,0.0,40.0,0.0,285.1618502943067
223.91666666666666,14.43138672,0.0,0.01,0.0,40.0,0.4034921123556569,-0.0383454709433489,-36.60697308804227,-0.5166638536584116,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.5166638536584116,0.0,40.0,0.0,285.9837615926388,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.5166638536584116,0.0,40.0,0.0,285.9837615926388
223.95833333333334,14.17265626,0.0,1.170447184,0.0,40.0,0.4034921123556569,-0.0383454709433489,-42.85079521255648,-0.5309860554702571,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.5309860554702571,0.0,40.0,0.0,286.40201777176327,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.5309860554702571,0.0,40.0,0.0,286.40201777176327
224.0,12.1544555,0.0,3.323859873,0.0,40.0,0.4034921123556569,-0.0383454709433489,-45.13502792093462,-0.472119564457722,24.468685606643533,0.0,0.0,0.0,0.0,-0.09716057510307131,-0.472119564457722,0.0,40.0,0.0,284.62317896528236,3.0,0.0,0.0,0.0,-0.09716057510307131,-0.472119564457722,0.0,40.0,0.0,284.62317896528236
